=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Random labels done
 *** Random pixels done
 *** Mask calcualted (keeping 2.0% weights)
Epoch 0: loss 0.0252005, train_acc 51.36%, test_acc 51.90%
Epoch 1: loss 0.0181625, train_acc 61.19%, test_acc 60.15%
Epoch 2: loss 0.0154993, train_acc 62.35%, test_acc 61.43%
Epoch 3: loss 0.0142444, train_acc 65.22%, test_acc 65.04%
Epoch 4: loss 0.0134456, train_acc 70.10%, test_acc 68.49%
Epoch 5: loss 0.0127591, train_acc 69.29%, test_acc 68.49%
Epoch 6: loss 0.0123041, train_acc 67.71%, test_acc 64.84%
Epoch 7: loss 0.0118286, train_acc 74.60%, test_acc 73.33%
Epoch 8: loss 0.0115538, train_acc 68.13%, test_acc 68.10%
Epoch 9: loss 0.0112452, train_acc 71.56%, test_acc 70.89%
Epoch 10: loss 0.0109679, train_acc 73.41%, test_acc 72.75%
Epoch 11: loss 0.0108742, train_acc 76.29%, test_acc 75.26%
Epoch 12: loss 0.0105219, train_acc 71.01%, test_acc 70.10%
Epoch 13: loss 0.0104639, train_acc 74.26%, test_acc 72.90%
Epoch 14: loss 0.0103354, train_acc 75.22%, test_acc 73.30%
Epoch 15: loss 0.0102127, train_acc 71.65%, test_acc 70.88%
Epoch 16: loss 0.0100595, train_acc 71.02%, test_acc 69.36%
Epoch 17: loss 0.0099870, train_acc 72.92%, test_acc 71.10%
Epoch 18: loss 0.0098703, train_acc 74.70%, test_acc 74.85%
Epoch 19: loss 0.0097716, train_acc 74.90%, test_acc 73.75%
Epoch 20: loss 0.0096718, train_acc 73.89%, test_acc 71.32%
Epoch 21: loss 0.0096116, train_acc 64.06%, test_acc 60.04%
Epoch 22: loss 0.0095828, train_acc 75.12%, test_acc 73.82%
Epoch 23: loss 0.0095454, train_acc 76.50%, test_acc 74.76%
Epoch 24: loss 0.0094685, train_acc 77.46%, test_acc 75.81%
Epoch 25: loss 0.0093816, train_acc 74.31%, test_acc 71.84%
Epoch 26: loss 0.0093458, train_acc 77.60%, test_acc 76.58%
Epoch 27: loss 0.0092946, train_acc 73.72%, test_acc 72.09%
Epoch 28: loss 0.0092160, train_acc 75.39%, test_acc 74.41%
Epoch 29: loss 0.0091779, train_acc 77.05%, test_acc 75.58%
Epoch 30: loss 0.0091381, train_acc 75.36%, test_acc 73.53%
Epoch 31: loss 0.0090975, train_acc 80.68%, test_acc 79.34%
Epoch 32: loss 0.0090168, train_acc 79.93%, test_acc 78.34%
Epoch 33: loss 0.0090611, train_acc 76.26%, test_acc 73.44%
Epoch 34: loss 0.0089104, train_acc 73.33%, test_acc 71.79%
Epoch 35: loss 0.0089306, train_acc 74.16%, test_acc 71.36%
Epoch 36: loss 0.0088815, train_acc 77.76%, test_acc 74.51%
Epoch 37: loss 0.0088710, train_acc 80.07%, test_acc 78.25%
Epoch 38: loss 0.0088407, train_acc 79.20%, test_acc 77.20%
Epoch 39: loss 0.0087760, train_acc 70.05%, test_acc 68.36%
Epoch 40: loss 0.0087806, train_acc 80.14%, test_acc 78.35%
Epoch 41: loss 0.0088138, train_acc 77.82%, test_acc 75.86%
Epoch 42: loss 0.0087133, train_acc 74.56%, test_acc 73.94%
Epoch 43: loss 0.0087167, train_acc 71.22%, test_acc 68.69%
Epoch 44: loss 0.0087693, train_acc 72.16%, test_acc 69.66%
Epoch 45: loss 0.0086814, train_acc 79.89%, test_acc 78.24%
Epoch 46: loss 0.0086398, train_acc 69.22%, test_acc 67.38%
Epoch 47: loss 0.0086821, train_acc 75.29%, test_acc 76.23%
