=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Downloading https://www.cs.toronto.edu/~kriz/cifar-10-python.tar.gz to ./cifar10/cifar-10-python.tar.gz
Extracting ./cifar10/cifar-10-python.tar.gz to ./cifar10
Files already downloaded and verified
 *** Random labels done
 *** Random pixels done
 *** Mask calcualted (keeping 40.0% weights)
Epoch 0: loss 0.0265504, train_acc 47.06%, test_acc 48.11%
Epoch 1: loss 0.0172153, train_acc 67.81%, test_acc 66.57%
Epoch 2: loss 0.0128052, train_acc 73.12%, test_acc 72.44%
Epoch 3: loss 0.0104739, train_acc 75.30%, test_acc 74.62%
Epoch 4: loss 0.0091724, train_acc 77.77%, test_acc 76.75%
Epoch 5: loss 0.0083711, train_acc 81.61%, test_acc 79.18%
Epoch 6: loss 0.0077049, train_acc 82.24%, test_acc 80.41%
Epoch 7: loss 0.0071226, train_acc 83.84%, test_acc 81.86%
Epoch 8: loss 0.0067580, train_acc 86.94%, test_acc 84.66%
Epoch 9: loss 0.0064448, train_acc 83.38%, test_acc 81.23%
Epoch 10: loss 0.0062403, train_acc 85.62%, test_acc 83.62%
Epoch 11: loss 0.0059579, train_acc 85.85%, test_acc 83.68%
Epoch 12: loss 0.0057810, train_acc 86.11%, test_acc 83.60%
Epoch 13: loss 0.0056661, train_acc 88.29%, test_acc 85.66%
Epoch 14: loss 0.0054977, train_acc 88.19%, test_acc 85.65%
Epoch 15: loss 0.0053806, train_acc 87.07%, test_acc 84.65%
Epoch 16: loss 0.0052326, train_acc 90.25%, test_acc 86.97%
Epoch 17: loss 0.0051375, train_acc 87.81%, test_acc 85.01%
Epoch 18: loss 0.0050417, train_acc 89.50%, test_acc 87.08%
Epoch 19: loss 0.0048983, train_acc 85.73%, test_acc 82.71%
Epoch 20: loss 0.0047918, train_acc 87.61%, test_acc 85.20%
Epoch 21: loss 0.0047210, train_acc 89.36%, test_acc 86.35%
Epoch 22: loss 0.0046801, train_acc 87.96%, test_acc 84.71%
Epoch 23: loss 0.0046108, train_acc 90.00%, test_acc 86.38%
Epoch 24: loss 0.0045552, train_acc 88.99%, test_acc 85.69%
Epoch 25: loss 0.0044980, train_acc 91.43%, test_acc 87.78%
Epoch 26: loss 0.0043642, train_acc 88.60%, test_acc 85.55%
Epoch 27: loss 0.0044058, train_acc 89.50%, test_acc 85.61%
Epoch 28: loss 0.0042670, train_acc 89.97%, test_acc 86.82%
Epoch 29: loss 0.0042937, train_acc 84.36%, test_acc 80.72%
Epoch 30: loss 0.0041972, train_acc 90.79%, test_acc 87.99%
Epoch 31: loss 0.0042155, train_acc 88.84%, test_acc 85.29%
Epoch 32: loss 0.0041888, train_acc 89.73%, test_acc 86.01%
Epoch 33: loss 0.0040202, train_acc 91.40%, test_acc 87.76%
