=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Mask calcualted (keeping 2.0% weights)
 *** Layerwise rearrange done
Epoch 0: loss 0.0240309, train_acc 51.18%, test_acc 51.80%
Epoch 1: loss 0.0172345, train_acc 59.45%, test_acc 58.76%
Epoch 2: loss 0.0152238, train_acc 64.38%, test_acc 63.87%
Epoch 3: loss 0.0140584, train_acc 66.56%, test_acc 66.56%
Epoch 4: loss 0.0132012, train_acc 61.28%, test_acc 60.50%
Epoch 5: loss 0.0125408, train_acc 71.06%, test_acc 69.08%
Epoch 6: loss 0.0119913, train_acc 67.55%, test_acc 66.00%
Epoch 7: loss 0.0115349, train_acc 65.90%, test_acc 64.22%
Epoch 8: loss 0.0111502, train_acc 68.80%, test_acc 67.87%
Epoch 9: loss 0.0109566, train_acc 63.29%, test_acc 60.93%
Epoch 10: loss 0.0106090, train_acc 71.22%, test_acc 70.52%
Epoch 11: loss 0.0105020, train_acc 75.87%, test_acc 73.29%
Epoch 12: loss 0.0103664, train_acc 77.47%, test_acc 76.44%
Epoch 13: loss 0.0101363, train_acc 72.28%, test_acc 69.95%
Epoch 14: loss 0.0100673, train_acc 71.93%, test_acc 70.26%
Epoch 15: loss 0.0098281, train_acc 72.05%, test_acc 70.11%
Epoch 16: loss 0.0097824, train_acc 73.62%, test_acc 70.65%
Epoch 17: loss 0.0096584, train_acc 75.67%, test_acc 75.14%
Epoch 18: loss 0.0096910, train_acc 77.82%, test_acc 76.83%
Epoch 19: loss 0.0095035, train_acc 74.98%, test_acc 73.13%
Epoch 20: loss 0.0094515, train_acc 78.31%, test_acc 77.35%
Epoch 21: loss 0.0094131, train_acc 78.37%, test_acc 75.86%
Epoch 22: loss 0.0093440, train_acc 78.93%, test_acc 77.07%
Epoch 23: loss 0.0093620, train_acc 74.88%, test_acc 75.34%
Epoch 24: loss 0.0091258, train_acc 70.40%, test_acc 68.71%
Epoch 25: loss 0.0092139, train_acc 71.93%, test_acc 69.57%
Epoch 26: loss 0.0090874, train_acc 79.90%, test_acc 78.91%
Epoch 27: loss 0.0091060, train_acc 75.62%, test_acc 74.44%
Epoch 28: loss 0.0090566, train_acc 76.24%, test_acc 75.29%
Epoch 29: loss 0.0088895, train_acc 75.31%, test_acc 73.32%
Epoch 30: loss 0.0088472, train_acc 77.49%, test_acc 76.17%
Epoch 31: loss 0.0089863, train_acc 76.14%, test_acc 73.82%
Epoch 32: loss 0.0088740, train_acc 72.82%, test_acc 70.16%
Epoch 33: loss 0.0088344, train_acc 79.03%, test_acc 77.54%
Epoch 34: loss 0.0087831, train_acc 78.34%, test_acc 75.94%
Epoch 35: loss 0.0088080, train_acc 77.29%, test_acc 75.14%
Epoch 36: loss 0.0086578, train_acc 73.44%, test_acc 70.23%
Epoch 37: loss 0.0087135, train_acc 81.30%, test_acc 79.58%
Epoch 38: loss 0.0086586, train_acc 80.88%, test_acc 78.58%
Epoch 39: loss 0.0087375, train_acc 75.38%, test_acc 73.58%
Epoch 40: loss 0.0085843, train_acc 73.08%, test_acc 71.03%
Epoch 41: loss 0.0085593, train_acc 76.07%, test_acc 73.72%
Epoch 42: loss 0.0085738, train_acc 80.35%, test_acc 78.39%
Epoch 43: loss 0.0085006, train_acc 79.66%, test_acc 78.19%
Epoch 44: loss 0.0084613, train_acc 78.37%, test_acc 77.17%
Epoch 45: loss 0.0085236, train_acc 76.82%, test_acc 75.20%
Epoch 46: loss 0.0084798, train_acc 81.62%, test_acc 80.11%
Epoch 47: loss 0.0083776, train_acc 80.07%, test_acc 78.53%
