=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Random labels done
 *** Random pixels done
 *** Mask calcualted (keeping 40.0% weights)
Epoch 0: loss 0.0281388, train_acc 46.24%, test_acc 45.43%
Epoch 1: loss 0.0210169, train_acc 58.54%, test_acc 59.93%
Epoch 2: loss 0.0173295, train_acc 56.31%, test_acc 57.81%
Epoch 3: loss 0.0146782, train_acc 67.98%, test_acc 67.63%
Epoch 4: loss 0.0128410, train_acc 72.77%, test_acc 70.97%
Epoch 5: loss 0.0114913, train_acc 75.32%, test_acc 74.75%
Epoch 6: loss 0.0105180, train_acc 79.09%, test_acc 78.63%
Epoch 7: loss 0.0098730, train_acc 79.09%, test_acc 78.28%
Epoch 8: loss 0.0094287, train_acc 79.61%, test_acc 78.25%
Epoch 9: loss 0.0089008, train_acc 82.28%, test_acc 80.42%
Epoch 10: loss 0.0084047, train_acc 82.37%, test_acc 80.03%
Epoch 11: loss 0.0080593, train_acc 82.95%, test_acc 81.40%
Epoch 12: loss 0.0079635, train_acc 84.12%, test_acc 82.14%
Epoch 13: loss 0.0072417, train_acc 85.33%, test_acc 82.93%
Epoch 14: loss 0.0071009, train_acc 84.59%, test_acc 82.73%
Epoch 15: loss 0.0068267, train_acc 85.11%, test_acc 83.04%
Epoch 16: loss 0.0067587, train_acc 87.05%, test_acc 84.89%
Epoch 17: loss 0.0071520, train_acc 88.46%, test_acc 85.67%
Epoch 18: loss 0.0063206, train_acc 86.79%, test_acc 84.27%
Epoch 19: loss 0.0062755, train_acc 87.86%, test_acc 84.97%
Epoch 20: loss 0.0061200, train_acc 88.25%, test_acc 85.98%
Epoch 21: loss 0.0060187, train_acc 86.43%, test_acc 83.51%
Epoch 22: loss 0.0058837, train_acc 86.78%, test_acc 83.89%
Epoch 23: loss 0.0056780, train_acc 87.75%, test_acc 85.43%
Epoch 24: loss 0.0055584, train_acc 89.10%, test_acc 86.13%
Epoch 25: loss 0.0055747, train_acc 86.89%, test_acc 82.94%
Epoch 26: loss 0.0057200, train_acc 89.59%, test_acc 86.25%
Epoch 27: loss 0.0054899, train_acc 90.63%, test_acc 86.85%
Epoch 28: loss 0.0051471, train_acc 88.38%, test_acc 85.48%
Epoch 29: loss 0.0052585, train_acc 88.73%, test_acc 85.53%
Epoch 30: loss 0.0050927, train_acc 87.93%, test_acc 84.91%
Epoch 31: loss 0.0050756, train_acc 90.14%, test_acc 86.99%
Epoch 32: loss 0.0051056, train_acc 89.04%, test_acc 85.43%
Epoch 33: loss 0.0049216, train_acc 89.47%, test_acc 86.00%
Epoch 34: loss 0.0048132, train_acc 90.35%, test_acc 86.84%
Epoch 35: loss 0.0047648, train_acc 89.75%, test_acc 86.20%
Epoch 36: loss 0.0048693, train_acc 88.21%, test_acc 84.60%
Epoch 37: loss 0.0047961, train_acc 88.93%, test_acc 85.73%
Epoch 38: loss 0.0048626, train_acc 89.75%, test_acc 86.36%
Epoch 39: loss 0.0048765, train_acc 90.35%, test_acc 86.62%
Epoch 40: loss 0.0046092, train_acc 88.64%, test_acc 85.74%
Epoch 41: loss 0.0046796, train_acc 92.15%, test_acc 87.79%
Epoch 42: loss 0.0044733, train_acc 86.06%, test_acc 83.10%
Epoch 43: loss 0.0044693, train_acc 89.77%, test_acc 85.55%
Epoch 44: loss 0.0045197, train_acc 89.67%, test_acc 86.09%
Epoch 45: loss 0.0044918, train_acc 92.59%, test_acc 88.52%
Epoch 46: loss 0.0043858, train_acc 91.69%, test_acc 87.76%
Epoch 47: loss 0.0043077, train_acc 91.49%, test_acc 87.76%
