=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Mask calcualted (keeping 20.0% weights)
 *** Layerwise rearrange done
Epoch 0: loss 0.0273616, train_acc 47.22%, test_acc 48.35%
Epoch 1: loss 0.0190135, train_acc 61.91%, test_acc 62.78%
Epoch 2: loss 0.0142537, train_acc 70.71%, test_acc 70.17%
Epoch 3: loss 0.0114260, train_acc 76.04%, test_acc 75.49%
Epoch 4: loss 0.0096727, train_acc 77.22%, test_acc 76.32%
Epoch 5: loss 0.0087833, train_acc 81.32%, test_acc 79.89%
Epoch 6: loss 0.0080797, train_acc 83.44%, test_acc 81.63%
Epoch 7: loss 0.0075026, train_acc 82.50%, test_acc 81.27%
Epoch 8: loss 0.0071882, train_acc 82.29%, test_acc 81.04%
Epoch 9: loss 0.0068164, train_acc 83.43%, test_acc 81.51%
Epoch 10: loss 0.0066310, train_acc 84.97%, test_acc 81.89%
Epoch 11: loss 0.0062695, train_acc 85.47%, test_acc 82.67%
Epoch 12: loss 0.0061235, train_acc 88.12%, test_acc 85.61%
Epoch 13: loss 0.0059761, train_acc 84.40%, test_acc 81.60%
Epoch 14: loss 0.0058510, train_acc 86.86%, test_acc 83.40%
Epoch 15: loss 0.0057743, train_acc 84.61%, test_acc 82.44%
Epoch 16: loss 0.0055818, train_acc 83.91%, test_acc 80.84%
Epoch 17: loss 0.0055108, train_acc 88.11%, test_acc 85.46%
Epoch 18: loss 0.0053499, train_acc 84.57%, test_acc 82.44%
Epoch 19: loss 0.0053954, train_acc 87.08%, test_acc 84.16%
Epoch 20: loss 0.0052482, train_acc 86.97%, test_acc 84.83%
Epoch 21: loss 0.0052394, train_acc 88.59%, test_acc 85.37%
Epoch 22: loss 0.0051064, train_acc 87.13%, test_acc 84.36%
Epoch 23: loss 0.0050291, train_acc 87.86%, test_acc 86.22%
Epoch 24: loss 0.0050057, train_acc 87.76%, test_acc 84.75%
Epoch 25: loss 0.0049631, train_acc 84.86%, test_acc 82.79%
Epoch 26: loss 0.0049459, train_acc 89.17%, test_acc 86.13%
Epoch 27: loss 0.0048306, train_acc 88.40%, test_acc 86.02%
Epoch 28: loss 0.0047761, train_acc 87.63%, test_acc 84.55%
Epoch 29: loss 0.0047343, train_acc 87.91%, test_acc 85.11%
Epoch 30: loss 0.0047116, train_acc 89.12%, test_acc 86.11%
Epoch 31: loss 0.0046807, train_acc 89.52%, test_acc 86.74%
Epoch 32: loss 0.0045958, train_acc 87.75%, test_acc 84.27%
Epoch 33: loss 0.0046219, train_acc 86.86%, test_acc 83.42%
Epoch 34: loss 0.0046061, train_acc 90.74%, test_acc 88.06%
Epoch 35: loss 0.0045940, train_acc 87.47%, test_acc 83.26%
Epoch 36: loss 0.0045543, train_acc 89.72%, test_acc 86.37%
Epoch 37: loss 0.0044486, train_acc 91.41%, test_acc 87.79%
Epoch 38: loss 0.0043921, train_acc 90.99%, test_acc 88.49%
Epoch 39: loss 0.0045011, train_acc 91.24%, test_acc 87.70%
Epoch 40: loss 0.0044669, train_acc 90.83%, test_acc 87.43%
Epoch 41: loss 0.0044604, train_acc 87.90%, test_acc 84.39%
Epoch 42: loss 0.0043632, train_acc 87.22%, test_acc 84.13%
Epoch 43: loss 0.0044612, train_acc 88.98%, test_acc 85.58%
Epoch 44: loss 0.0043355, train_acc 87.06%, test_acc 85.07%
Epoch 45: loss 0.0042699, train_acc 91.39%, test_acc 88.07%
Epoch 46: loss 0.0043145, train_acc 89.07%, test_acc 85.95%
Epoch 47: loss 0.0041841, train_acc 89.77%, test_acc 87.34%
