=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Mask calcualted (keeping 5.0% weights)
 *** Layerwise rearrange done
Epoch 0: loss 0.0253371, train_acc 54.70%, test_acc 56.15%
Epoch 1: loss 0.0168790, train_acc 60.72%, test_acc 61.59%
Epoch 2: loss 0.0129546, train_acc 70.53%, test_acc 70.87%
Epoch 3: loss 0.0110988, train_acc 74.39%, test_acc 74.68%
Epoch 4: loss 0.0098308, train_acc 79.60%, test_acc 79.50%
Epoch 5: loss 0.0090818, train_acc 76.66%, test_acc 75.96%
Epoch 6: loss 0.0085591, train_acc 83.33%, test_acc 82.01%
Epoch 7: loss 0.0079773, train_acc 80.41%, test_acc 79.41%
Epoch 8: loss 0.0074995, train_acc 85.19%, test_acc 83.26%
Epoch 9: loss 0.0071274, train_acc 84.90%, test_acc 83.25%
Epoch 10: loss 0.0067385, train_acc 85.78%, test_acc 83.60%
Epoch 11: loss 0.0066392, train_acc 86.29%, test_acc 84.04%
Epoch 12: loss 0.0063285, train_acc 84.41%, test_acc 82.30%
Epoch 13: loss 0.0061532, train_acc 86.51%, test_acc 83.94%
Epoch 14: loss 0.0059258, train_acc 86.11%, test_acc 83.21%
Epoch 15: loss 0.0058891, train_acc 85.59%, test_acc 82.64%
Epoch 16: loss 0.0055743, train_acc 86.51%, test_acc 83.99%
Epoch 17: loss 0.0055731, train_acc 87.62%, test_acc 85.80%
Epoch 18: loss 0.0053835, train_acc 88.56%, test_acc 85.38%
Epoch 19: loss 0.0052750, train_acc 88.84%, test_acc 85.64%
Epoch 20: loss 0.0052539, train_acc 88.89%, test_acc 85.67%
Epoch 21: loss 0.0052417, train_acc 88.13%, test_acc 84.94%
Epoch 22: loss 0.0050562, train_acc 90.38%, test_acc 86.79%
Epoch 23: loss 0.0049889, train_acc 89.88%, test_acc 86.29%
Epoch 24: loss 0.0049604, train_acc 88.45%, test_acc 85.77%
Epoch 25: loss 0.0048830, train_acc 90.25%, test_acc 86.02%
Epoch 26: loss 0.0048772, train_acc 89.98%, test_acc 86.40%
Epoch 27: loss 0.0047439, train_acc 89.60%, test_acc 86.01%
Epoch 28: loss 0.0047210, train_acc 89.71%, test_acc 86.23%
Epoch 29: loss 0.0046373, train_acc 89.76%, test_acc 86.81%
Epoch 30: loss 0.0045569, train_acc 86.99%, test_acc 83.36%
Epoch 31: loss 0.0046254, train_acc 90.68%, test_acc 87.35%
Epoch 32: loss 0.0046191, train_acc 90.06%, test_acc 86.90%
Epoch 33: loss 0.0045035, train_acc 91.09%, test_acc 86.69%
Epoch 34: loss 0.0044437, train_acc 91.16%, test_acc 87.92%
Epoch 35: loss 0.0044580, train_acc 88.86%, test_acc 84.76%
Epoch 36: loss 0.0044094, train_acc 90.29%, test_acc 86.17%
Epoch 37: loss 0.0043243, train_acc 91.14%, test_acc 87.43%
Epoch 38: loss 0.0044333, train_acc 90.67%, test_acc 86.86%
Epoch 39: loss 0.0043005, train_acc 90.70%, test_acc 86.73%
Epoch 40: loss 0.0042947, train_acc 90.61%, test_acc 86.44%
Epoch 41: loss 0.0042344, train_acc 91.32%, test_acc 87.05%
Epoch 42: loss 0.0042951, train_acc 90.76%, test_acc 86.93%
Epoch 43: loss 0.0041960, train_acc 90.07%, test_acc 86.66%
Epoch 44: loss 0.0041691, train_acc 91.04%, test_acc 86.73%
Epoch 45: loss 0.0042168, train_acc 90.50%, test_acc 86.18%
Epoch 46: loss 0.0041260, train_acc 91.62%, test_acc 87.69%
Epoch 47: loss 0.0041001, train_acc 91.98%, test_acc 88.26%
