=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Mask calcualted (keeping 5.0% weights)
 *** Layerwise rearrange done
Epoch 0: loss 0.0267965, train_acc 46.37%, test_acc 45.14%
Epoch 1: loss 0.0186819, train_acc 57.76%, test_acc 57.92%
Epoch 2: loss 0.0148910, train_acc 69.12%, test_acc 67.94%
Epoch 3: loss 0.0127473, train_acc 70.80%, test_acc 70.63%
Epoch 4: loss 0.0115247, train_acc 73.80%, test_acc 73.25%
Epoch 5: loss 0.0107122, train_acc 77.40%, test_acc 76.54%
Epoch 6: loss 0.0101020, train_acc 71.48%, test_acc 71.76%
Epoch 7: loss 0.0096878, train_acc 77.80%, test_acc 76.46%
Epoch 8: loss 0.0092238, train_acc 77.98%, test_acc 76.08%
Epoch 9: loss 0.0091108, train_acc 77.38%, test_acc 76.36%
Epoch 10: loss 0.0087395, train_acc 80.77%, test_acc 79.63%
Epoch 11: loss 0.0085563, train_acc 82.11%, test_acc 80.93%
Epoch 12: loss 0.0083717, train_acc 78.85%, test_acc 78.07%
Epoch 13: loss 0.0082383, train_acc 79.88%, test_acc 77.70%
Epoch 14: loss 0.0080224, train_acc 83.43%, test_acc 82.73%
Epoch 15: loss 0.0079132, train_acc 81.84%, test_acc 80.58%
Epoch 16: loss 0.0077928, train_acc 80.58%, test_acc 78.57%
Epoch 17: loss 0.0078124, train_acc 83.44%, test_acc 81.55%
Epoch 18: loss 0.0075871, train_acc 81.06%, test_acc 78.77%
Epoch 19: loss 0.0075362, train_acc 83.39%, test_acc 81.93%
Epoch 20: loss 0.0074616, train_acc 83.49%, test_acc 82.35%
Epoch 21: loss 0.0073377, train_acc 80.59%, test_acc 79.28%
Epoch 22: loss 0.0072315, train_acc 81.88%, test_acc 80.35%
Epoch 23: loss 0.0072697, train_acc 82.10%, test_acc 81.02%
Epoch 24: loss 0.0072294, train_acc 80.59%, test_acc 78.70%
Epoch 25: loss 0.0071179, train_acc 82.09%, test_acc 80.47%
Epoch 26: loss 0.0070870, train_acc 83.86%, test_acc 81.71%
Epoch 27: loss 0.0069357, train_acc 83.44%, test_acc 81.03%
Epoch 28: loss 0.0070149, train_acc 79.38%, test_acc 77.23%
Epoch 29: loss 0.0069459, train_acc 83.31%, test_acc 81.70%
Epoch 30: loss 0.0068600, train_acc 83.30%, test_acc 81.19%
Epoch 31: loss 0.0068892, train_acc 86.31%, test_acc 83.76%
Epoch 32: loss 0.0068148, train_acc 83.80%, test_acc 81.90%
Epoch 33: loss 0.0067813, train_acc 83.64%, test_acc 81.40%
Epoch 34: loss 0.0067564, train_acc 81.12%, test_acc 78.72%
Epoch 35: loss 0.0066017, train_acc 82.21%, test_acc 80.98%
Epoch 36: loss 0.0066527, train_acc 83.98%, test_acc 82.21%
Epoch 37: loss 0.0066485, train_acc 83.53%, test_acc 81.46%
Epoch 38: loss 0.0065383, train_acc 82.07%, test_acc 80.36%
Epoch 39: loss 0.0065918, train_acc 83.06%, test_acc 81.16%
Epoch 40: loss 0.0065720, train_acc 84.35%, test_acc 82.66%
Epoch 41: loss 0.0065122, train_acc 81.51%, test_acc 79.21%
Epoch 42: loss 0.0065733, train_acc 84.90%, test_acc 82.85%
Epoch 43: loss 0.0065439, train_acc 84.09%, test_acc 82.26%
Epoch 44: loss 0.0064419, train_acc 82.37%, test_acc 80.05%
Epoch 45: loss 0.0065048, train_acc 85.14%, test_acc 83.52%
Epoch 46: loss 0.0064106, train_acc 83.96%, test_acc 82.44%
Epoch 47: loss 0.0063992, train_acc 86.17%, test_acc 84.09%
