=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Mask calcualted (keeping 2.0% weights)
 *** Layerwise rearrange done
Epoch 0: loss 0.0319116, train_acc 21.94%, test_acc 22.16%
Epoch 1: loss 0.0281510, train_acc 36.33%, test_acc 34.91%
Epoch 2: loss 0.0248793, train_acc 43.71%, test_acc 43.32%
Epoch 3: loss 0.0226303, train_acc 40.18%, test_acc 41.37%
Epoch 4: loss 0.0208913, train_acc 47.38%, test_acc 49.01%
Epoch 5: loss 0.0195849, train_acc 58.50%, test_acc 58.88%
Epoch 6: loss 0.0186633, train_acc 58.13%, test_acc 57.88%
Epoch 7: loss 0.0179634, train_acc 57.85%, test_acc 57.54%
Epoch 8: loss 0.0174324, train_acc 56.43%, test_acc 56.42%
Epoch 9: loss 0.0168052, train_acc 62.48%, test_acc 62.64%
Epoch 10: loss 0.0165083, train_acc 68.16%, test_acc 66.98%
Epoch 11: loss 0.0162665, train_acc 65.15%, test_acc 64.11%
Epoch 12: loss 0.0161390, train_acc 62.82%, test_acc 62.12%
Epoch 13: loss 0.0162265, train_acc 64.46%, test_acc 63.74%
Epoch 14: loss 0.0167373, train_acc 66.00%, test_acc 66.10%
Epoch 15: loss 0.0165178, train_acc 55.32%, test_acc 54.88%
Epoch 16: loss 0.0175927, train_acc 65.54%, test_acc 64.03%
Epoch 17: loss 0.0161732, train_acc 65.88%, test_acc 65.23%
Epoch 18: loss 0.0159721, train_acc 63.73%, test_acc 64.07%
Epoch 19: loss 0.0166968, train_acc 66.24%, test_acc 67.48%
Epoch 20: loss 0.0154819, train_acc 69.11%, test_acc 68.66%
Epoch 21: loss 0.0158063, train_acc 51.57%, test_acc 51.66%
Epoch 22: loss 0.0183465, train_acc 56.15%, test_acc 57.17%
Epoch 23: loss 0.0161239, train_acc 68.41%, test_acc 67.37%
Epoch 24: loss 0.0153916, train_acc 69.31%, test_acc 68.36%
Epoch 25: loss 0.0162834, train_acc 65.67%, test_acc 64.55%
Epoch 26: loss 0.0154614, train_acc 71.20%, test_acc 69.81%
Epoch 27: loss 0.0163148, train_acc 66.90%, test_acc 65.74%
Epoch 28: loss 0.0153507, train_acc 67.98%, test_acc 67.23%
Epoch 29: loss 0.0153305, train_acc 72.12%, test_acc 70.37%
Epoch 30: loss 0.0157447, train_acc 69.90%, test_acc 68.38%
Epoch 31: loss 0.0152969, train_acc 72.85%, test_acc 72.03%
Epoch 32: loss 0.0146717, train_acc 69.19%, test_acc 68.13%
Epoch 33: loss 0.0154949, train_acc 68.99%, test_acc 68.38%
Epoch 34: loss 0.0150185, train_acc 63.01%, test_acc 63.68%
Epoch 35: loss 0.0160382, train_acc 55.05%, test_acc 57.92%
Epoch 36: loss 0.0158020, train_acc 68.47%, test_acc 68.49%
Epoch 37: loss 0.0180435, train_acc 65.52%, test_acc 64.57%
Epoch 38: loss 0.0157637, train_acc 72.39%, test_acc 71.36%
Epoch 39: loss 0.0147075, train_acc 72.53%, test_acc 70.78%
Epoch 40: loss 0.0142114, train_acc 73.48%, test_acc 72.95%
Epoch 41: loss 0.0138077, train_acc 74.26%, test_acc 72.96%
Epoch 42: loss 0.0137130, train_acc 76.56%, test_acc 75.91%
Epoch 43: loss 0.0134809, train_acc 76.40%, test_acc 75.43%
Epoch 44: loss 0.0133117, train_acc 73.96%, test_acc 73.66%
Epoch 45: loss 0.0133510, train_acc 75.50%, test_acc 74.28%
Epoch 46: loss 0.0132533, train_acc 75.57%, test_acc 75.20%
Epoch 47: loss 0.0132514, train_acc 76.79%, test_acc 75.74%
