=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Used device: cuda
Downloading https://www.cs.toronto.edu/~kriz/cifar-10-python.tar.gz to ./cifar10/cifar-10-python.tar.gz
Extracting ./cifar10/cifar-10-python.tar.gz to ./cifar10
Files already downloaded and verified
Mask calcualted (keeping 10.0% weights)
Epoch 0: loss 0.0264359, train_acc 47.34%, test_acc 49.54%
Epoch 1: loss 0.0181176, train_acc 61.49%, test_acc 61.06%
Epoch 2: loss 0.0138981, train_acc 69.02%, test_acc 69.71%
Epoch 3: loss 0.0116265, train_acc 76.38%, test_acc 75.78%
Epoch 4: loss 0.0105548, train_acc 78.58%, test_acc 77.79%
Epoch 5: loss 0.0093906, train_acc 80.18%, test_acc 79.67%
Epoch 6: loss 0.0088052, train_acc 81.06%, test_acc 79.39%
Epoch 7: loss 0.0081621, train_acc 82.56%, test_acc 80.95%
Epoch 8: loss 0.0077589, train_acc 83.21%, test_acc 81.55%
Epoch 9: loss 0.0073101, train_acc 84.92%, test_acc 83.23%
Epoch 10: loss 0.0070020, train_acc 86.03%, test_acc 83.75%
Epoch 11: loss 0.0067613, train_acc 83.74%, test_acc 82.23%
Epoch 12: loss 0.0064793, train_acc 86.14%, test_acc 83.60%
Epoch 13: loss 0.0063417, train_acc 84.24%, test_acc 81.81%
Epoch 14: loss 0.0061330, train_acc 88.96%, test_acc 85.83%
Epoch 15: loss 0.0058936, train_acc 86.36%, test_acc 83.77%
Epoch 16: loss 0.0057666, train_acc 87.53%, test_acc 85.27%
Epoch 17: loss 0.0056706, train_acc 87.30%, test_acc 84.23%
Epoch 18: loss 0.0054881, train_acc 88.13%, test_acc 84.92%
Epoch 19: loss 0.0053905, train_acc 87.93%, test_acc 85.28%
Epoch 20: loss 0.0052906, train_acc 88.96%, test_acc 85.65%
Epoch 21: loss 0.0052722, train_acc 85.60%, test_acc 82.82%
Epoch 22: loss 0.0050201, train_acc 87.76%, test_acc 85.32%
Epoch 23: loss 0.0050505, train_acc 88.91%, test_acc 85.35%
Epoch 24: loss 0.0049638, train_acc 88.02%, test_acc 84.51%
Epoch 25: loss 0.0048242, train_acc 89.77%, test_acc 86.10%
Epoch 26: loss 0.0047205, train_acc 88.98%, test_acc 85.47%
Epoch 27: loss 0.0047336, train_acc 86.18%, test_acc 83.42%
Epoch 28: loss 0.0047686, train_acc 89.74%, test_acc 85.89%
Epoch 29: loss 0.0046588, train_acc 90.20%, test_acc 86.42%
Epoch 30: loss 0.0045357, train_acc 89.18%, test_acc 85.80%
Epoch 31: loss 0.0044981, train_acc 89.56%, test_acc 85.97%
Epoch 32: loss 0.0044653, train_acc 88.90%, test_acc 84.99%
Epoch 33: loss 0.0044907, train_acc 90.95%, test_acc 87.29%
Epoch 34: loss 0.0043980, train_acc 90.56%, test_acc 86.49%
