=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Random labels done
 *** Random pixels done
 *** Mask calcualted (keeping 20.0% weights)
Epoch 0: loss 0.0267557, train_acc 49.16%, test_acc 49.17%
Epoch 1: loss 0.0177352, train_acc 66.15%, test_acc 65.98%
Epoch 2: loss 0.0133186, train_acc 71.92%, test_acc 71.57%
Epoch 3: loss 0.0109345, train_acc 77.43%, test_acc 76.65%
Epoch 4: loss 0.0095201, train_acc 75.90%, test_acc 74.53%
Epoch 5: loss 0.0087227, train_acc 76.35%, test_acc 73.62%
Epoch 6: loss 0.0080997, train_acc 80.21%, test_acc 79.48%
Epoch 7: loss 0.0077380, train_acc 84.26%, test_acc 82.25%
Epoch 8: loss 0.0072752, train_acc 80.57%, test_acc 78.17%
Epoch 9: loss 0.0069625, train_acc 84.34%, test_acc 82.48%
Epoch 10: loss 0.0068198, train_acc 84.13%, test_acc 82.07%
Epoch 11: loss 0.0065408, train_acc 83.89%, test_acc 80.92%
Epoch 12: loss 0.0063237, train_acc 84.88%, test_acc 82.74%
Epoch 13: loss 0.0062687, train_acc 83.12%, test_acc 79.69%
Epoch 14: loss 0.0060022, train_acc 80.29%, test_acc 77.68%
Epoch 15: loss 0.0059193, train_acc 86.27%, test_acc 83.65%
Epoch 16: loss 0.0058774, train_acc 86.87%, test_acc 83.84%
Epoch 17: loss 0.0057028, train_acc 87.23%, test_acc 84.33%
Epoch 18: loss 0.0056787, train_acc 87.39%, test_acc 84.44%
Epoch 19: loss 0.0054375, train_acc 86.26%, test_acc 83.29%
Epoch 20: loss 0.0054703, train_acc 88.14%, test_acc 85.29%
Epoch 21: loss 0.0053096, train_acc 86.61%, test_acc 84.02%
Epoch 22: loss 0.0052718, train_acc 84.52%, test_acc 81.59%
Epoch 23: loss 0.0052035, train_acc 87.92%, test_acc 84.97%
Epoch 24: loss 0.0051130, train_acc 83.43%, test_acc 80.89%
Epoch 25: loss 0.0050914, train_acc 86.81%, test_acc 84.14%
Epoch 26: loss 0.0050715, train_acc 86.02%, test_acc 83.61%
Epoch 27: loss 0.0050133, train_acc 87.78%, test_acc 85.08%
Epoch 28: loss 0.0049487, train_acc 89.38%, test_acc 86.02%
Epoch 29: loss 0.0049161, train_acc 86.35%, test_acc 83.22%
Epoch 30: loss 0.0048719, train_acc 88.02%, test_acc 84.85%
Epoch 31: loss 0.0047753, train_acc 89.50%, test_acc 86.43%
Epoch 32: loss 0.0048379, train_acc 81.91%, test_acc 77.66%
Epoch 33: loss 0.0047040, train_acc 90.37%, test_acc 87.22%
Epoch 34: loss 0.0046876, train_acc 87.66%, test_acc 84.33%
Epoch 35: loss 0.0046502, train_acc 90.87%, test_acc 87.35%
Epoch 36: loss 0.0045797, train_acc 87.68%, test_acc 84.56%
Epoch 37: loss 0.0045436, train_acc 90.54%, test_acc 87.73%
Epoch 38: loss 0.0046098, train_acc 86.41%, test_acc 83.02%
Epoch 39: loss 0.0045106, train_acc 89.38%, test_acc 86.78%
Epoch 40: loss 0.0044860, train_acc 90.60%, test_acc 88.05%
Epoch 41: loss 0.0044973, train_acc 86.62%, test_acc 84.65%
Epoch 42: loss 0.0044801, train_acc 88.22%, test_acc 85.08%
Epoch 43: loss 0.0044382, train_acc 87.01%, test_acc 84.33%
Epoch 44: loss 0.0044256, train_acc 87.69%, test_acc 84.26%
Epoch 45: loss 0.0044509, train_acc 88.42%, test_acc 85.17%
Epoch 46: loss 0.0043197, train_acc 90.17%, test_acc 86.53%
Epoch 47: loss 0.0043822, train_acc 91.41%, test_acc 88.14%
