=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Mask calcualted (keeping 20.0% weights)
 *** Layerwise rearrange done
Epoch 0: loss 0.0272333, train_acc 42.93%, test_acc 46.25%
Epoch 1: loss 0.0200294, train_acc 58.05%, test_acc 58.04%
Epoch 2: loss 0.0157341, train_acc 69.31%, test_acc 68.69%
Epoch 3: loss 0.0130839, train_acc 73.44%, test_acc 73.41%
Epoch 4: loss 0.0114675, train_acc 75.66%, test_acc 75.59%
Epoch 5: loss 0.0105064, train_acc 78.24%, test_acc 77.93%
Epoch 6: loss 0.0096968, train_acc 81.58%, test_acc 80.63%
Epoch 7: loss 0.0090000, train_acc 80.30%, test_acc 79.19%
Epoch 8: loss 0.0084302, train_acc 82.61%, test_acc 80.32%
Epoch 9: loss 0.0080041, train_acc 83.50%, test_acc 81.72%
Epoch 10: loss 0.0076391, train_acc 79.68%, test_acc 77.88%
Epoch 11: loss 0.0073988, train_acc 84.99%, test_acc 82.26%
Epoch 12: loss 0.0070720, train_acc 84.05%, test_acc 81.85%
Epoch 13: loss 0.0069620, train_acc 84.88%, test_acc 82.81%
Epoch 14: loss 0.0065436, train_acc 86.41%, test_acc 84.78%
Epoch 15: loss 0.0064695, train_acc 86.93%, test_acc 84.76%
Epoch 16: loss 0.0062168, train_acc 86.69%, test_acc 83.91%
Epoch 17: loss 0.0060569, train_acc 84.68%, test_acc 81.27%
Epoch 18: loss 0.0060980, train_acc 86.27%, test_acc 84.06%
Epoch 19: loss 0.0056941, train_acc 87.99%, test_acc 85.34%
Epoch 20: loss 0.0056627, train_acc 90.11%, test_acc 87.07%
Epoch 21: loss 0.0056030, train_acc 88.21%, test_acc 85.27%
Epoch 22: loss 0.0056298, train_acc 87.95%, test_acc 85.36%
Epoch 23: loss 0.0053469, train_acc 86.44%, test_acc 84.78%
Epoch 24: loss 0.0052774, train_acc 89.30%, test_acc 86.05%
Epoch 25: loss 0.0051405, train_acc 90.47%, test_acc 86.75%
Epoch 26: loss 0.0051514, train_acc 89.89%, test_acc 86.02%
Epoch 27: loss 0.0049983, train_acc 88.02%, test_acc 85.56%
Epoch 28: loss 0.0050333, train_acc 87.05%, test_acc 84.47%
Epoch 29: loss 0.0049252, train_acc 90.14%, test_acc 86.11%
Epoch 30: loss 0.0047413, train_acc 90.16%, test_acc 86.43%
Epoch 31: loss 0.0048177, train_acc 90.52%, test_acc 87.28%
Epoch 32: loss 0.0047464, train_acc 90.58%, test_acc 86.83%
Epoch 33: loss 0.0049265, train_acc 90.34%, test_acc 86.72%
Epoch 34: loss 0.0046072, train_acc 91.01%, test_acc 87.61%
Epoch 35: loss 0.0045752, train_acc 88.27%, test_acc 84.44%
Epoch 36: loss 0.0045153, train_acc 89.94%, test_acc 86.25%
Epoch 37: loss 0.0044857, train_acc 90.79%, test_acc 86.81%
Epoch 38: loss 0.0045593, train_acc 91.07%, test_acc 87.71%
Epoch 39: loss 0.0044257, train_acc 90.13%, test_acc 86.41%
Epoch 40: loss 0.0043477, train_acc 88.11%, test_acc 84.86%
Epoch 41: loss 0.0043521, train_acc 91.64%, test_acc 88.21%
Epoch 42: loss 0.0043690, train_acc 87.91%, test_acc 84.44%
Epoch 43: loss 0.0042543, train_acc 90.46%, test_acc 86.89%
Epoch 44: loss 0.0044063, train_acc 91.57%, test_acc 87.67%
Epoch 45: loss 0.0042212, train_acc 91.41%, test_acc 87.69%
Epoch 46: loss 0.0042153, train_acc 90.97%, test_acc 86.96%
Epoch 47: loss 0.0041579, train_acc 91.47%, test_acc 87.61%
