=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Downloading https://www.cs.toronto.edu/~kriz/cifar-10-python.tar.gz to ./cifar10/cifar-10-python.tar.gz
Extracting ./cifar10/cifar-10-python.tar.gz to ./cifar10
Files already downloaded and verified
 *** Random labels done
 *** Random pixels done
 *** Mask calcualted (keeping 20.0% weights)
Epoch 0: loss 0.0260705, train_acc 51.37%, test_acc 51.16%
Epoch 1: loss 0.0176828, train_acc 62.16%, test_acc 62.75%
Epoch 2: loss 0.0143940, train_acc 73.59%, test_acc 73.47%
Epoch 3: loss 0.0122189, train_acc 69.60%, test_acc 68.92%
Epoch 4: loss 0.0110698, train_acc 76.06%, test_acc 76.18%
Epoch 5: loss 0.0099098, train_acc 79.89%, test_acc 78.80%
Epoch 6: loss 0.0090829, train_acc 79.55%, test_acc 77.22%
Epoch 7: loss 0.0085857, train_acc 75.66%, test_acc 72.85%
Epoch 8: loss 0.0081183, train_acc 84.68%, test_acc 82.65%
Epoch 9: loss 0.0078186, train_acc 83.96%, test_acc 82.21%
Epoch 10: loss 0.0074205, train_acc 83.93%, test_acc 82.18%
Epoch 11: loss 0.0070802, train_acc 84.84%, test_acc 82.11%
Epoch 12: loss 0.0067711, train_acc 86.75%, test_acc 84.64%
Epoch 13: loss 0.0065382, train_acc 85.57%, test_acc 82.35%
Epoch 14: loss 0.0065013, train_acc 87.66%, test_acc 85.44%
Epoch 15: loss 0.0062148, train_acc 86.65%, test_acc 84.27%
Epoch 16: loss 0.0060287, train_acc 85.46%, test_acc 82.58%
Epoch 17: loss 0.0058461, train_acc 84.57%, test_acc 81.58%
Epoch 18: loss 0.0057297, train_acc 89.05%, test_acc 86.27%
Epoch 19: loss 0.0056904, train_acc 87.50%, test_acc 84.40%
Epoch 20: loss 0.0055118, train_acc 89.06%, test_acc 85.91%
Epoch 21: loss 0.0052853, train_acc 88.20%, test_acc 85.08%
Epoch 22: loss 0.0058705, train_acc 87.88%, test_acc 84.92%
Epoch 23: loss 0.0052753, train_acc 89.38%, test_acc 86.14%
Epoch 24: loss 0.0050467, train_acc 88.92%, test_acc 85.90%
Epoch 25: loss 0.0049582, train_acc 89.62%, test_acc 86.27%
Epoch 26: loss 0.0050049, train_acc 89.77%, test_acc 86.92%
Epoch 27: loss 0.0048783, train_acc 88.54%, test_acc 84.92%
Epoch 28: loss 0.0047938, train_acc 91.22%, test_acc 87.90%
Epoch 29: loss 0.0048324, train_acc 89.84%, test_acc 86.84%
Epoch 30: loss 0.0047274, train_acc 89.94%, test_acc 86.62%
Epoch 31: loss 0.0045650, train_acc 91.51%, test_acc 88.13%
Epoch 32: loss 0.0046723, train_acc 90.71%, test_acc 87.42%
Epoch 33: loss 0.0046323, train_acc 89.45%, test_acc 85.76%
