=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Downloading https://www.cs.toronto.edu/~kriz/cifar-10-python.tar.gz to ./cifar10/cifar-10-python.tar.gz
Extracting ./cifar10/cifar-10-python.tar.gz to ./cifar10
Files already downloaded and verified
 *** Random labels done
 *** Random pixels done
 *** Mask calcualted (keeping 60.0% weights)
Epoch 0: loss 0.0274318, train_acc 45.47%, test_acc 45.48%
Epoch 1: loss 0.0188628, train_acc 61.59%, test_acc 61.73%
Epoch 2: loss 0.0143057, train_acc 71.50%, test_acc 71.26%
Epoch 3: loss 0.0114738, train_acc 76.28%, test_acc 75.42%
Epoch 4: loss 0.0098412, train_acc 79.28%, test_acc 77.86%
Epoch 5: loss 0.0087377, train_acc 78.86%, test_acc 78.38%
Epoch 6: loss 0.0079591, train_acc 84.34%, test_acc 82.95%
Epoch 7: loss 0.0074298, train_acc 83.22%, test_acc 80.75%
Epoch 8: loss 0.0068749, train_acc 85.36%, test_acc 82.87%
Epoch 9: loss 0.0065310, train_acc 85.19%, test_acc 83.41%
Epoch 10: loss 0.0061613, train_acc 87.03%, test_acc 84.87%
Epoch 11: loss 0.0059823, train_acc 87.51%, test_acc 85.20%
Epoch 12: loss 0.0056962, train_acc 84.82%, test_acc 82.19%
Epoch 13: loss 0.0056120, train_acc 88.23%, test_acc 85.36%
Epoch 14: loss 0.0053605, train_acc 87.94%, test_acc 85.01%
Epoch 15: loss 0.0051896, train_acc 89.80%, test_acc 87.05%
Epoch 16: loss 0.0050714, train_acc 89.20%, test_acc 86.38%
Epoch 17: loss 0.0049432, train_acc 87.53%, test_acc 84.36%
Epoch 18: loss 0.0047922, train_acc 89.68%, test_acc 86.70%
Epoch 19: loss 0.0047342, train_acc 88.61%, test_acc 85.12%
Epoch 20: loss 0.0046795, train_acc 88.88%, test_acc 86.13%
Epoch 21: loss 0.0045645, train_acc 88.70%, test_acc 84.75%
Epoch 22: loss 0.0044516, train_acc 89.73%, test_acc 85.96%
Epoch 23: loss 0.0044275, train_acc 90.54%, test_acc 87.73%
Epoch 24: loss 0.0043210, train_acc 91.26%, test_acc 87.84%
Epoch 25: loss 0.0042172, train_acc 91.22%, test_acc 87.92%
Epoch 26: loss 0.0042671, train_acc 90.25%, test_acc 86.72%
Epoch 27: loss 0.0040368, train_acc 91.95%, test_acc 88.09%
Epoch 28: loss 0.0041383, train_acc 92.39%, test_acc 89.07%
Epoch 29: loss 0.0040668, train_acc 91.05%, test_acc 87.58%
Epoch 30: loss 0.0040037, train_acc 89.16%, test_acc 85.26%
Epoch 31: loss 0.0039386, train_acc 90.38%, test_acc 86.65%
Epoch 32: loss 0.0038687, train_acc 91.08%, test_acc 87.76%
Epoch 33: loss 0.0038462, train_acc 90.52%, test_acc 87.72%
