=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Mask calcualted (keeping 40.0% weights)
 *** Layerwise rearrange done
Epoch 0: loss 0.0269860, train_acc 49.48%, test_acc 49.40%
Epoch 1: loss 0.0198241, train_acc 58.70%, test_acc 58.72%
Epoch 2: loss 0.0156896, train_acc 63.21%, test_acc 63.02%
Epoch 3: loss 0.0134003, train_acc 70.27%, test_acc 70.93%
Epoch 4: loss 0.0119364, train_acc 76.45%, test_acc 76.24%
Epoch 5: loss 0.0107627, train_acc 79.00%, test_acc 77.92%
Epoch 6: loss 0.0099400, train_acc 79.41%, test_acc 78.07%
Epoch 7: loss 0.0095058, train_acc 77.17%, test_acc 76.25%
Epoch 8: loss 0.0087506, train_acc 80.62%, test_acc 79.82%
Epoch 9: loss 0.0083394, train_acc 81.89%, test_acc 80.57%
Epoch 10: loss 0.0078492, train_acc 82.97%, test_acc 81.35%
Epoch 11: loss 0.0077317, train_acc 83.80%, test_acc 82.79%
Epoch 12: loss 0.0073132, train_acc 81.49%, test_acc 79.19%
Epoch 13: loss 0.0071712, train_acc 84.16%, test_acc 81.75%
Epoch 14: loss 0.0067483, train_acc 85.26%, test_acc 82.71%
Epoch 15: loss 0.0066702, train_acc 85.01%, test_acc 83.15%
Epoch 16: loss 0.0065043, train_acc 86.87%, test_acc 83.80%
Epoch 17: loss 0.0062452, train_acc 87.39%, test_acc 84.40%
Epoch 18: loss 0.0062257, train_acc 88.68%, test_acc 85.58%
Epoch 19: loss 0.0059189, train_acc 86.12%, test_acc 82.93%
Epoch 20: loss 0.0058112, train_acc 86.91%, test_acc 84.07%
Epoch 21: loss 0.0057472, train_acc 90.00%, test_acc 86.73%
Epoch 22: loss 0.0056338, train_acc 88.89%, test_acc 85.45%
Epoch 23: loss 0.0056017, train_acc 86.33%, test_acc 82.49%
Epoch 24: loss 0.0055212, train_acc 87.21%, test_acc 84.15%
Epoch 25: loss 0.0052680, train_acc 90.17%, test_acc 86.77%
Epoch 26: loss 0.0052305, train_acc 90.59%, test_acc 87.10%
Epoch 27: loss 0.0051940, train_acc 88.25%, test_acc 84.96%
Epoch 28: loss 0.0050827, train_acc 88.11%, test_acc 84.75%
Epoch 29: loss 0.0050343, train_acc 89.06%, test_acc 85.36%
Epoch 30: loss 0.0049347, train_acc 89.51%, test_acc 85.86%
Epoch 31: loss 0.0048359, train_acc 89.95%, test_acc 86.69%
Epoch 32: loss 0.0049233, train_acc 90.17%, test_acc 86.32%
Epoch 33: loss 0.0048189, train_acc 89.06%, test_acc 84.83%
Epoch 34: loss 0.0047885, train_acc 90.08%, test_acc 86.25%
Epoch 35: loss 0.0046558, train_acc 91.80%, test_acc 87.49%
Epoch 36: loss 0.0046921, train_acc 90.99%, test_acc 87.53%
Epoch 37: loss 0.0048187, train_acc 90.01%, test_acc 86.27%
Epoch 38: loss 0.0046439, train_acc 87.38%, test_acc 84.41%
Epoch 39: loss 0.0045631, train_acc 91.24%, test_acc 87.48%
Epoch 40: loss 0.0044638, train_acc 91.29%, test_acc 87.15%
Epoch 41: loss 0.0044875, train_acc 88.36%, test_acc 84.96%
Epoch 42: loss 0.0044233, train_acc 89.52%, test_acc 84.97%
Epoch 43: loss 0.0044481, train_acc 91.45%, test_acc 87.61%
Epoch 44: loss 0.0043932, train_acc 91.13%, test_acc 86.63%
Epoch 45: loss 0.0042432, train_acc 92.08%, test_acc 87.83%
Epoch 46: loss 0.0043520, train_acc 90.51%, test_acc 86.79%
Epoch 47: loss 0.0043136, train_acc 91.24%, test_acc 87.39%
