=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Downloading https://www.cs.toronto.edu/~kriz/cifar-10-python.tar.gz to ./cifar10/cifar-10-python.tar.gz
Extracting ./cifar10/cifar-10-python.tar.gz to ./cifar10
Files already downloaded and verified
 *** Random labels done
 *** Random pixels done
 *** Mask calcualted (keeping 10.0% weights)
Epoch 0: loss 0.0261798, train_acc 44.26%, test_acc 45.31%
Epoch 1: loss 0.0184309, train_acc 60.47%, test_acc 61.61%
Epoch 2: loss 0.0143418, train_acc 73.37%, test_acc 73.09%
Epoch 3: loss 0.0119345, train_acc 70.45%, test_acc 69.87%
Epoch 4: loss 0.0104088, train_acc 77.09%, test_acc 76.77%
Epoch 5: loss 0.0094417, train_acc 82.21%, test_acc 81.98%
Epoch 6: loss 0.0088085, train_acc 80.79%, test_acc 80.60%
Epoch 7: loss 0.0082757, train_acc 82.92%, test_acc 81.44%
Epoch 8: loss 0.0076595, train_acc 82.31%, test_acc 81.37%
Epoch 9: loss 0.0073685, train_acc 84.37%, test_acc 82.90%
Epoch 10: loss 0.0069934, train_acc 81.24%, test_acc 80.25%
Epoch 11: loss 0.0067695, train_acc 85.33%, test_acc 82.80%
Epoch 12: loss 0.0065254, train_acc 86.76%, test_acc 83.88%
Epoch 13: loss 0.0062807, train_acc 82.24%, test_acc 81.31%
Epoch 14: loss 0.0061330, train_acc 86.63%, test_acc 84.88%
Epoch 15: loss 0.0059647, train_acc 83.24%, test_acc 81.03%
Epoch 16: loss 0.0057201, train_acc 88.09%, test_acc 85.38%
Epoch 17: loss 0.0055503, train_acc 89.48%, test_acc 86.46%
Epoch 18: loss 0.0053874, train_acc 88.74%, test_acc 85.20%
Epoch 19: loss 0.0053223, train_acc 88.49%, test_acc 85.39%
Epoch 20: loss 0.0053214, train_acc 86.65%, test_acc 84.26%
Epoch 21: loss 0.0050508, train_acc 88.05%, test_acc 85.41%
Epoch 22: loss 0.0050135, train_acc 88.47%, test_acc 84.99%
Epoch 23: loss 0.0049867, train_acc 88.87%, test_acc 85.18%
Epoch 24: loss 0.0049327, train_acc 90.06%, test_acc 86.71%
Epoch 25: loss 0.0047476, train_acc 87.61%, test_acc 84.73%
Epoch 26: loss 0.0047540, train_acc 89.79%, test_acc 85.99%
Epoch 27: loss 0.0047485, train_acc 91.69%, test_acc 88.09%
Epoch 28: loss 0.0046165, train_acc 89.99%, test_acc 86.42%
Epoch 29: loss 0.0045295, train_acc 89.14%, test_acc 85.19%
Epoch 30: loss 0.0044915, train_acc 88.63%, test_acc 85.02%
Epoch 31: loss 0.0044464, train_acc 88.66%, test_acc 86.03%
Epoch 32: loss 0.0044371, train_acc 89.81%, test_acc 86.52%
Epoch 33: loss 0.0043779, train_acc 89.68%, test_acc 86.41%
