=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Mask calcualted (keeping 60.0% weights)
 *** Layerwise rearrange done
Epoch 0: loss 0.0286825, train_acc 46.21%, test_acc 47.84%
Epoch 1: loss 0.0191859, train_acc 63.47%, test_acc 62.54%
Epoch 2: loss 0.0144763, train_acc 69.33%, test_acc 68.23%
Epoch 3: loss 0.0115747, train_acc 73.26%, test_acc 72.34%
Epoch 4: loss 0.0098096, train_acc 78.42%, test_acc 76.57%
Epoch 5: loss 0.0087479, train_acc 83.03%, test_acc 81.85%
Epoch 6: loss 0.0079586, train_acc 83.43%, test_acc 81.85%
Epoch 7: loss 0.0074040, train_acc 78.77%, test_acc 76.61%
Epoch 8: loss 0.0069578, train_acc 82.15%, test_acc 80.18%
Epoch 9: loss 0.0066215, train_acc 85.12%, test_acc 82.99%
Epoch 10: loss 0.0063338, train_acc 86.01%, test_acc 82.99%
Epoch 11: loss 0.0059681, train_acc 84.09%, test_acc 82.00%
Epoch 12: loss 0.0057161, train_acc 80.42%, test_acc 77.20%
Epoch 13: loss 0.0056145, train_acc 87.04%, test_acc 84.17%
Epoch 14: loss 0.0053412, train_acc 87.11%, test_acc 84.39%
Epoch 15: loss 0.0051873, train_acc 81.65%, test_acc 79.61%
Epoch 16: loss 0.0051275, train_acc 89.00%, test_acc 86.18%
Epoch 17: loss 0.0049509, train_acc 87.02%, test_acc 84.13%
Epoch 18: loss 0.0048237, train_acc 90.04%, test_acc 86.92%
Epoch 19: loss 0.0046961, train_acc 89.27%, test_acc 85.98%
Epoch 20: loss 0.0046315, train_acc 89.46%, test_acc 86.76%
Epoch 21: loss 0.0044985, train_acc 88.05%, test_acc 84.20%
Epoch 22: loss 0.0044548, train_acc 89.85%, test_acc 86.81%
Epoch 23: loss 0.0043741, train_acc 87.98%, test_acc 84.11%
Epoch 24: loss 0.0043517, train_acc 90.21%, test_acc 86.05%
Epoch 25: loss 0.0042413, train_acc 88.90%, test_acc 85.40%
Epoch 26: loss 0.0041740, train_acc 89.54%, test_acc 86.17%
Epoch 27: loss 0.0041669, train_acc 88.85%, test_acc 85.96%
Epoch 28: loss 0.0040700, train_acc 90.54%, test_acc 87.16%
Epoch 29: loss 0.0039959, train_acc 90.21%, test_acc 85.80%
Epoch 30: loss 0.0039920, train_acc 90.46%, test_acc 86.87%
Epoch 31: loss 0.0038590, train_acc 91.23%, test_acc 87.67%
Epoch 32: loss 0.0039151, train_acc 91.71%, test_acc 87.54%
Epoch 33: loss 0.0038445, train_acc 90.61%, test_acc 86.35%
Epoch 34: loss 0.0038006, train_acc 92.30%, test_acc 88.42%
Epoch 35: loss 0.0038117, train_acc 91.10%, test_acc 87.37%
Epoch 36: loss 0.0037838, train_acc 91.07%, test_acc 86.96%
Epoch 37: loss 0.0036263, train_acc 89.55%, test_acc 86.08%
Epoch 38: loss 0.0037181, train_acc 91.83%, test_acc 87.27%
Epoch 39: loss 0.0036148, train_acc 92.27%, test_acc 88.68%
Epoch 40: loss 0.0036962, train_acc 90.90%, test_acc 86.52%
Epoch 41: loss 0.0036087, train_acc 93.29%, test_acc 89.38%
Epoch 42: loss 0.0035864, train_acc 88.97%, test_acc 85.62%
Epoch 43: loss 0.0036560, train_acc 92.20%, test_acc 88.61%
Epoch 44: loss 0.0035057, train_acc 91.64%, test_acc 88.04%
Epoch 45: loss 0.0034949, train_acc 92.77%, test_acc 89.63%
Epoch 46: loss 0.0034628, train_acc 91.76%, test_acc 87.58%
Epoch 47: loss 0.0035484, train_acc 90.64%, test_acc 86.16%
