 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/vgg19_160_40_cifar100_basic_pretraining_model.pt'
 => Pruning (keeping 2.0% weights)
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0430222, train_acc 38.31%, test_acc 37.18%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0336583, train_acc 42.44%, test_acc 40.64%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0308880, train_acc 46.59%, test_acc 44.25%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0293732, train_acc 48.32%, test_acc 45.88%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0290105, train_acc 48.60%, test_acc 45.65%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0276810, train_acc 49.33%, test_acc 47.68%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0271062, train_acc 49.70%, test_acc 48.05%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0264293, train_acc 44.20%, test_acc 40.48%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0259014, train_acc 55.38%, test_acc 51.29%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0255048, train_acc 56.21%, test_acc 52.28%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0250047, train_acc 54.27%, test_acc 50.68%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0250311, train_acc 55.97%, test_acc 51.57%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0244065, train_acc 56.70%, test_acc 52.18%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0244595, train_acc 57.47%, test_acc 52.82%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0242077, train_acc 56.21%, test_acc 51.48%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0238359, train_acc 56.12%, test_acc 51.42%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0236157, train_acc 56.40%, test_acc 51.85%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0231555, train_acc 56.62%, test_acc 51.37%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0231306, train_acc 51.97%, test_acc 48.27%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0231022, train_acc 54.16%, test_acc 49.88%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0230011, train_acc 58.10%, test_acc 53.47%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0230979, train_acc 55.27%, test_acc 51.80%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0233290, train_acc 57.01%, test_acc 51.83%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0230966, train_acc 56.42%, test_acc 52.22%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0227984, train_acc 53.62%, test_acc 50.31%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0628143, train_acc 11.97%, test_acc 12.18%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0568240, train_acc 15.45%, test_acc 16.46%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0533348, train_acc 19.70%, test_acc 20.81%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0505561, train_acc 22.70%, test_acc 23.02%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0490950, train_acc 20.19%, test_acc 20.76%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0471572, train_acc 26.19%, test_acc 25.79%
Fine tuning epoch 31 (scheduling like it's 71): loss 0.0447920, train_acc 27.97%, test_acc 27.84%
Fine tuning epoch 32 (scheduling like it's 72): loss 0.0439095, train_acc 27.34%, test_acc 28.20%
Fine tuning epoch 33 (scheduling like it's 73): loss 0.0429548, train_acc 29.21%, test_acc 30.12%
Fine tuning epoch 34 (scheduling like it's 74): loss 0.0417475, train_acc 32.92%, test_acc 31.69%
Fine tuning epoch 35 (scheduling like it's 75): loss 0.0405151, train_acc 36.32%, test_acc 36.62%
Fine tuning epoch 36 (scheduling like it's 76): loss 0.0398597, train_acc 33.39%, test_acc 33.32%
Fine tuning epoch 37 (scheduling like it's 77): loss 0.0387408, train_acc 35.37%, test_acc 34.98%
Fine tuning epoch 38 (scheduling like it's 78): loss 0.0367766, train_acc 37.40%, test_acc 37.02%
Fine tuning epoch 39 (scheduling like it's 79): loss 0.0358118, train_acc 40.29%, test_acc 39.64%
Fine tuning epoch 40 (scheduling like it's 80): loss 0.0311862, train_acc 48.78%, test_acc 47.37%
Fine tuning epoch 41 (scheduling like it's 81): loss 0.0300483, train_acc 49.54%, test_acc 48.52%
Fine tuning epoch 42 (scheduling like it's 82): loss 0.0295373, train_acc 50.46%, test_acc 48.54%
Fine tuning epoch 43 (scheduling like it's 83): loss 0.0290847, train_acc 51.17%, test_acc 48.97%
Fine tuning epoch 44 (scheduling like it's 84): loss 0.0288261, train_acc 51.53%, test_acc 49.30%
Fine tuning epoch 45 (scheduling like it's 85): loss 0.0284790, train_acc 52.14%, test_acc 49.37%
Fine tuning epoch 46 (scheduling like it's 86): loss 0.0282565, train_acc 52.52%, test_acc 50.29%
Fine tuning epoch 47 (scheduling like it's 87): loss 0.0280242, train_acc 52.85%, test_acc 49.98%
Fine tuning epoch 48 (scheduling like it's 88): loss 0.0278020, train_acc 52.84%, test_acc 50.03%
Fine tuning epoch 49 (scheduling like it's 89): loss 0.0275443, train_acc 53.16%, test_acc 50.20%
Fine tuning epoch 50 (scheduling like it's 90): loss 0.0273298, train_acc 53.85%, test_acc 50.97%
Fine tuning epoch 51 (scheduling like it's 91): loss 0.0270387, train_acc 53.76%, test_acc 50.59%
Fine tuning epoch 52 (scheduling like it's 92): loss 0.0269198, train_acc 54.38%, test_acc 50.98%
Fine tuning epoch 53 (scheduling like it's 93): loss 0.0266566, train_acc 54.53%, test_acc 50.83%
Fine tuning epoch 54 (scheduling like it's 94): loss 0.0264142, train_acc 54.94%, test_acc 51.60%
Fine tuning epoch 55 (scheduling like it's 95): loss 0.0263691, train_acc 55.54%, test_acc 51.55%
