 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/resnet32_160_40_cifar100_basic_pretraining_model.pt'
 => Pruning (keeping 5.0% weights)
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0328764, train_acc 51.66%, test_acc 47.92%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0235287, train_acc 57.29%, test_acc 54.13%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0217860, train_acc 61.36%, test_acc 56.24%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0210292, train_acc 64.04%, test_acc 58.78%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0202505, train_acc 62.23%, test_acc 57.17%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0198615, train_acc 63.44%, test_acc 57.15%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0194657, train_acc 63.92%, test_acc 58.49%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0192457, train_acc 62.70%, test_acc 56.31%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0190446, train_acc 63.94%, test_acc 58.01%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0188719, train_acc 66.56%, test_acc 60.74%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0187664, train_acc 62.17%, test_acc 56.50%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0186163, train_acc 62.68%, test_acc 56.50%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0184757, train_acc 64.68%, test_acc 58.04%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0182959, train_acc 66.68%, test_acc 59.55%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0183529, train_acc 65.71%, test_acc 58.83%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0183594, train_acc 65.33%, test_acc 58.99%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0182364, train_acc 65.25%, test_acc 59.08%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0182088, train_acc 65.28%, test_acc 59.22%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0181313, train_acc 65.63%, test_acc 59.42%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0179370, train_acc 65.34%, test_acc 58.33%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0179838, train_acc 63.90%, test_acc 57.19%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0180534, train_acc 66.12%, test_acc 59.74%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0180561, train_acc 65.69%, test_acc 59.63%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0179617, train_acc 66.83%, test_acc 60.72%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0178910, train_acc 65.39%, test_acc 58.95%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0178665, train_acc 66.48%, test_acc 59.21%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0177878, train_acc 65.01%, test_acc 58.59%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0179157, train_acc 66.11%, test_acc 59.61%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0178079, train_acc 64.27%, test_acc 57.54%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0178350, train_acc 67.18%, test_acc 59.80%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0178296, train_acc 66.47%, test_acc 59.96%
