 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/vgg19_160_40_cifar100_basic_pretraining_model.pt'
 => Pruning (keeping 5.0% weights)
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0249053, train_acc 61.94%, test_acc 54.36%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0194085, train_acc 66.36%, test_acc 57.30%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0173880, train_acc 69.32%, test_acc 59.17%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0165586, train_acc 69.16%, test_acc 59.11%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0155551, train_acc 70.22%, test_acc 58.31%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0152105, train_acc 72.46%, test_acc 61.19%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0147984, train_acc 74.13%, test_acc 61.62%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0143821, train_acc 72.45%, test_acc 60.03%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0140204, train_acc 75.78%, test_acc 62.84%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0139982, train_acc 75.37%, test_acc 62.22%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0136912, train_acc 73.69%, test_acc 60.44%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0135436, train_acc 74.41%, test_acc 61.39%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0134411, train_acc 75.58%, test_acc 62.07%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0131971, train_acc 76.53%, test_acc 62.68%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0131781, train_acc 73.92%, test_acc 60.73%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0132777, train_acc 75.51%, test_acc 62.43%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0131256, train_acc 74.64%, test_acc 61.35%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0128628, train_acc 72.69%, test_acc 59.23%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0130280, train_acc 77.66%, test_acc 62.34%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0127992, train_acc 75.44%, test_acc 61.82%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0129869, train_acc 77.43%, test_acc 62.64%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0129495, train_acc 77.69%, test_acc 63.54%
