 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/vgg19_160_40_cifar10_basic_pretraining_model.pt'
 => Pruning (keeping 5.0% weights)
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0084345, train_acc 86.93%, test_acc 82.61%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0052564, train_acc 91.92%, test_acc 87.86%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0045837, train_acc 91.48%, test_acc 87.81%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0041373, train_acc 90.49%, test_acc 87.02%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0038483, train_acc 85.51%, test_acc 83.06%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0038830, train_acc 75.65%, test_acc 75.40%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0036199, train_acc 92.69%, test_acc 87.61%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0036246, train_acc 93.14%, test_acc 88.50%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0034653, train_acc 93.67%, test_acc 88.82%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0033641, train_acc 92.66%, test_acc 87.50%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0033114, train_acc 93.55%, test_acc 88.43%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0032500, train_acc 91.87%, test_acc 86.85%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0036544, train_acc 92.02%, test_acc 87.09%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0038489, train_acc 93.56%, test_acc 88.09%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0035057, train_acc 93.43%, test_acc 87.86%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0034789, train_acc 91.42%, test_acc 86.61%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0033389, train_acc 93.83%, test_acc 88.36%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0032508, train_acc 93.90%, test_acc 88.47%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0033307, train_acc 94.04%, test_acc 88.46%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0031333, train_acc 93.55%, test_acc 88.34%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0030963, train_acc 94.08%, test_acc 88.66%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0030337, train_acc 92.79%, test_acc 87.40%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0029542, train_acc 94.29%, test_acc 88.84%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0031138, train_acc 94.78%, test_acc 89.47%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0029757, train_acc 93.26%, test_acc 87.96%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0029161, train_acc 94.29%, test_acc 88.52%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0029322, train_acc 94.63%, test_acc 89.08%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0029951, train_acc 95.05%, test_acc 89.32%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0030167, train_acc 94.32%, test_acc 88.84%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0029851, train_acc 95.03%, test_acc 89.53%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0030236, train_acc 92.88%, test_acc 87.18%
Fine tuning epoch 31 (scheduling like it's 71): loss 0.0028870, train_acc 94.45%, test_acc 89.22%
Fine tuning epoch 32 (scheduling like it's 72): loss 0.0029915, train_acc 93.52%, test_acc 88.15%
