 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/vgg19_160_40_cifar10_basic_pretraining_model.pt'
 => Pruning (keeping 10.0% weights)
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0059850, train_acc 89.36%, test_acc 85.34%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0042553, train_acc 93.56%, test_acc 88.46%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0037412, train_acc 93.17%, test_acc 88.86%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0034987, train_acc 93.17%, test_acc 88.99%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0033206, train_acc 93.58%, test_acc 88.27%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0032749, train_acc 93.39%, test_acc 88.90%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0031423, train_acc 93.28%, test_acc 88.83%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0031542, train_acc 92.92%, test_acc 87.83%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0030436, train_acc 94.11%, test_acc 89.37%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0030399, train_acc 93.59%, test_acc 88.45%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0030258, train_acc 93.80%, test_acc 88.80%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0030445, train_acc 92.85%, test_acc 87.90%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0030090, train_acc 94.05%, test_acc 89.05%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0029565, train_acc 93.71%, test_acc 88.44%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0028794, train_acc 94.55%, test_acc 89.48%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0028916, train_acc 93.47%, test_acc 88.29%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0028897, train_acc 93.44%, test_acc 88.16%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0029007, train_acc 93.50%, test_acc 87.52%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0028743, train_acc 95.05%, test_acc 89.84%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0028644, train_acc 93.98%, test_acc 88.56%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0028808, train_acc 93.53%, test_acc 88.40%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0028005, train_acc 93.69%, test_acc 88.51%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0028198, train_acc 93.17%, test_acc 88.10%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0028503, train_acc 93.97%, test_acc 88.68%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0028659, train_acc 93.71%, test_acc 88.54%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0028246, train_acc 94.72%, test_acc 88.80%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0027809, train_acc 94.35%, test_acc 89.44%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0027958, train_acc 94.57%, test_acc 89.14%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0027046, train_acc 93.17%, test_acc 87.63%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0028019, train_acc 94.86%, test_acc 89.50%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0028348, train_acc 94.25%, test_acc 89.14%
Fine tuning epoch 31 (scheduling like it's 71): loss 0.0027810, train_acc 93.88%, test_acc 88.83%
Fine tuning epoch 32 (scheduling like it's 72): loss 0.0028097, train_acc 93.54%, test_acc 88.24%
Fine tuning epoch 33 (scheduling like it's 73): loss 0.0027644, train_acc 93.71%, test_acc 88.37%
Fine tuning epoch 34 (scheduling like it's 74): loss 0.0028051, train_acc 94.37%, test_acc 88.94%
Fine tuning epoch 35 (scheduling like it's 75): loss 0.0028169, train_acc 93.13%, test_acc 87.85%
Fine tuning epoch 36 (scheduling like it's 76): loss 0.0027281, train_acc 95.49%, test_acc 89.81%
Fine tuning epoch 37 (scheduling like it's 77): loss 0.0027738, train_acc 94.93%, test_acc 89.33%
Fine tuning epoch 38 (scheduling like it's 78): loss 0.0027755, train_acc 94.45%, test_acc 89.85%
Fine tuning epoch 39 (scheduling like it's 79): loss 0.0027675, train_acc 94.69%, test_acc 89.51%
Fine tuning epoch 40 (scheduling like it's 80): loss 0.0011431, train_acc 98.65%, test_acc 92.68%
Fine tuning epoch 41 (scheduling like it's 81): loss 0.0006825, train_acc 99.11%, test_acc 92.96%
Fine tuning epoch 42 (scheduling like it's 82): loss 0.0005808, train_acc 99.37%, test_acc 93.15%
