 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/resnet32_160_40_cifar10_basic_pretraining_model.pt'
 => Pruning (keeping 5.0% weights)
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0079725, train_acc 78.18%, test_acc 75.47%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0059389, train_acc 87.16%, test_acc 84.47%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0051981, train_acc 88.26%, test_acc 85.43%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0049563, train_acc 88.12%, test_acc 85.28%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0048045, train_acc 88.94%, test_acc 86.49%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0045294, train_acc 87.92%, test_acc 85.24%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0044476, train_acc 90.19%, test_acc 87.56%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0043350, train_acc 91.00%, test_acc 88.43%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0042379, train_acc 90.83%, test_acc 87.40%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0041412, train_acc 91.63%, test_acc 89.06%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0041180, train_acc 91.62%, test_acc 88.38%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0041483, train_acc 88.22%, test_acc 85.45%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0041538, train_acc 86.09%, test_acc 83.27%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0040299, train_acc 88.43%, test_acc 85.27%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0040658, train_acc 90.34%, test_acc 86.77%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0039968, train_acc 91.74%, test_acc 88.73%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0040784, train_acc 90.73%, test_acc 86.91%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0040277, train_acc 91.40%, test_acc 88.38%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0040555, train_acc 92.47%, test_acc 89.02%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0039515, train_acc 91.08%, test_acc 87.43%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0040166, train_acc 89.22%, test_acc 85.86%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0039774, train_acc 90.52%, test_acc 87.83%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0039474, train_acc 90.31%, test_acc 87.32%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0039697, train_acc 91.12%, test_acc 87.50%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0040299, train_acc 85.49%, test_acc 81.86%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0039978, train_acc 89.42%, test_acc 86.39%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0039871, train_acc 90.30%, test_acc 87.51%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0039457, train_acc 91.10%, test_acc 88.63%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0039185, train_acc 89.06%, test_acc 86.10%
