 => Using seed 2020
 => Using device: cuda
Downloading https://www.cs.toronto.edu/~kriz/cifar-10-python.tar.gz to ./cifar10/cifar-10-python.tar.gz
Extracting ./cifar10/cifar-10-python.tar.gz to ./cifar10
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/resnet32_160_40_cifar10_basic_pretraining_model.pt'
 => Pruning (keeping 10.0% weights)
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0054667, train_acc 86.36%, test_acc 82.89%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0043701, train_acc 87.95%, test_acc 85.03%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0038350, train_acc 90.53%, test_acc 86.68%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0036917, train_acc 93.32%, test_acc 89.79%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0034550, train_acc 90.31%, test_acc 86.99%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0032640, train_acc 93.15%, test_acc 89.31%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0032058, train_acc 92.63%, test_acc 89.14%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0032113, train_acc 92.42%, test_acc 88.85%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0031047, train_acc 92.94%, test_acc 89.03%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0030616, train_acc 91.96%, test_acc 88.17%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0030123, train_acc 93.45%, test_acc 89.42%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0030165, train_acc 92.10%, test_acc 87.83%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0031179, train_acc 86.35%, test_acc 82.44%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0029513, train_acc 92.08%, test_acc 88.16%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0029515, train_acc 91.14%, test_acc 86.87%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0029072, train_acc 91.46%, test_acc 87.55%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0029751, train_acc 92.91%, test_acc 89.74%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0029207, train_acc 92.07%, test_acc 87.75%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0029725, train_acc 92.75%, test_acc 88.82%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0029252, train_acc 92.37%, test_acc 87.50%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0029649, train_acc 92.69%, test_acc 88.54%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0028927, train_acc 93.74%, test_acc 89.64%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0029293, train_acc 93.67%, test_acc 89.39%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0028494, train_acc 93.58%, test_acc 89.48%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0028977, train_acc 92.58%, test_acc 88.30%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0029787, train_acc 93.37%, test_acc 89.38%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0029116, train_acc 92.72%, test_acc 88.45%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0028856, train_acc 93.05%, test_acc 89.65%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0028887, train_acc 89.81%, test_acc 85.63%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0028856, train_acc 94.23%, test_acc 90.00%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0028838, train_acc 92.71%, test_acc 88.11%
Fine tuning epoch 31 (scheduling like it's 71): loss 0.0028966, train_acc 92.45%, test_acc 87.87%
Fine tuning epoch 32 (scheduling like it's 72): loss 0.0029337, train_acc 91.80%, test_acc 87.22%
Fine tuning epoch 33 (scheduling like it's 73): loss 0.0029260, train_acc 93.67%, test_acc 88.86%
Fine tuning epoch 34 (scheduling like it's 74): loss 0.0028212, train_acc 92.59%, test_acc 88.90%
Fine tuning epoch 35 (scheduling like it's 75): loss 0.0028603, train_acc 93.60%, test_acc 89.80%
Fine tuning epoch 36 (scheduling like it's 76): loss 0.0028899, train_acc 90.82%, test_acc 87.07%
Fine tuning epoch 37 (scheduling like it's 77): loss 0.0028478, train_acc 93.07%, test_acc 88.99%
Fine tuning epoch 38 (scheduling like it's 78): loss 0.0029467, train_acc 92.48%, test_acc 88.09%
Fine tuning epoch 39 (scheduling like it's 79): loss 0.0028964, train_acc 91.55%, test_acc 86.92%
Fine tuning epoch 40 (scheduling like it's 80): loss 0.0015392, train_acc 98.10%, test_acc 93.19%
Fine tuning epoch 41 (scheduling like it's 81): loss 0.0010846, train_acc 98.38%, test_acc 93.24%
Fine tuning epoch 42 (scheduling like it's 82): loss 0.0009402, train_acc 98.80%, test_acc 93.43%
