 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/resnet32_160_40_cifar100_basic_pretraining_model.pt'
 => Pruning (keeping 2.0% weights)
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0558594, train_acc 29.89%, test_acc 29.05%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0389005, train_acc 37.33%, test_acc 36.14%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0347131, train_acc 42.68%, test_acc 41.68%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0326150, train_acc 44.27%, test_acc 41.96%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0312282, train_acc 47.22%, test_acc 45.09%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0302948, train_acc 48.04%, test_acc 46.24%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0296479, train_acc 46.93%, test_acc 45.14%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0290897, train_acc 47.43%, test_acc 45.59%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0287860, train_acc 45.08%, test_acc 42.85%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0283913, train_acc 51.38%, test_acc 49.03%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0281971, train_acc 50.23%, test_acc 46.51%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0278989, train_acc 50.28%, test_acc 47.75%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0276454, train_acc 50.19%, test_acc 47.20%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0275063, train_acc 52.62%, test_acc 50.00%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0273993, train_acc 50.70%, test_acc 47.77%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0272362, train_acc 51.86%, test_acc 48.50%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0272030, train_acc 50.96%, test_acc 47.57%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0270313, train_acc 50.28%, test_acc 47.41%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0268474, train_acc 51.77%, test_acc 48.91%
