 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/resnet32_160_40_cifar10_basic_pretraining_model.pt'
 => Pruning (keeping 10.0% weights)
===> smart ratios before rearanging: 0.865, 0.814, 0.765, 0.717, 0.671, 0.626, 0.583, 0.541, 0.501, 0.462, 0.425, 0.390, 0.356, 0.324, 0.293, 0.264, 0.236, 0.210, 0.185, 0.162, 0.140, 0.120, 0.102, 0.085, 0.069, 0.055, 0.043, 0.032, 0.023, 0.015, 0.009, 0.005, 0.002, 0.300
===> smart ratios: 0.865, 0.814, 0.765, 0.717, 0.671, 0.626, 0.583, 0.541, 0.501, 0.462, 0.425, 0.390, 0.356, 0.324, 0.293, 0.264, 0.236, 0.210, 0.185, 0.162, 0.140, 0.120, 0.102, 0.085, 0.069, 0.055, 0.043, 0.032, 0.023, 0.015, 0.009, 0.005, 0.002, 0.300
===> total keep ratio: 0.09999999999999996
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0072115, train_acc 79.88%, test_acc 78.23%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0054884, train_acc 84.82%, test_acc 82.44%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0050198, train_acc 89.27%, test_acc 86.46%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0045722, train_acc 89.89%, test_acc 87.44%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0043952, train_acc 91.23%, test_acc 88.19%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0041312, train_acc 91.26%, test_acc 88.36%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0040881, train_acc 88.82%, test_acc 85.43%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0040065, train_acc 92.12%, test_acc 89.15%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0038983, train_acc 89.63%, test_acc 85.96%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0038568, train_acc 87.68%, test_acc 84.55%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0038272, train_acc 92.55%, test_acc 89.25%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0037845, train_acc 92.32%, test_acc 88.81%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0037744, train_acc 92.37%, test_acc 89.32%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0037203, train_acc 92.35%, test_acc 88.87%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0037713, train_acc 87.40%, test_acc 83.81%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0037607, train_acc 92.66%, test_acc 89.27%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0035904, train_acc 92.43%, test_acc 88.87%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0037049, train_acc 92.66%, test_acc 89.12%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0036289, train_acc 92.20%, test_acc 88.76%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0036554, train_acc 89.61%, test_acc 86.78%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0037384, train_acc 91.51%, test_acc 88.07%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0036088, train_acc 89.71%, test_acc 85.47%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0035965, train_acc 90.69%, test_acc 86.63%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0035960, train_acc 92.16%, test_acc 88.31%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0036641, train_acc 92.51%, test_acc 89.51%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0035796, train_acc 89.56%, test_acc 86.40%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0035900, train_acc 89.99%, test_acc 86.77%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0036841, train_acc 91.55%, test_acc 88.83%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0036017, train_acc 91.85%, test_acc 88.65%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0036033, train_acc 93.30%, test_acc 89.98%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0036242, train_acc 89.51%, test_acc 86.24%
Fine tuning epoch 31 (scheduling like it's 71): loss 0.0035611, train_acc 89.55%, test_acc 85.77%
Fine tuning epoch 32 (scheduling like it's 72): loss 0.0036572, train_acc 88.86%, test_acc 85.26%
Fine tuning epoch 33 (scheduling like it's 73): loss 0.0035807, train_acc 90.26%, test_acc 87.32%
Fine tuning epoch 34 (scheduling like it's 74): loss 0.0036167, train_acc 92.49%, test_acc 88.46%
Fine tuning epoch 35 (scheduling like it's 75): loss 0.0035818, train_acc 91.99%, test_acc 88.66%
Fine tuning epoch 36 (scheduling like it's 76): loss 0.0036014, train_acc 90.80%, test_acc 87.93%
Fine tuning epoch 37 (scheduling like it's 77): loss 0.0035658, train_acc 90.63%, test_acc 86.98%
Fine tuning epoch 38 (scheduling like it's 78): loss 0.0035799, train_acc 89.43%, test_acc 85.94%
Fine tuning epoch 39 (scheduling like it's 79): loss 0.0035478, train_acc 91.70%, test_acc 88.46%
Fine tuning epoch 40 (scheduling like it's 80): loss 0.0021117, train_acc 97.03%, test_acc 92.84%
Fine tuning epoch 41 (scheduling like it's 81): loss 0.0016276, train_acc 97.55%, test_acc 93.22%
Fine tuning epoch 42 (scheduling like it's 82): loss 0.0014609, train_acc 97.75%, test_acc 93.11%
Fine tuning epoch 43 (scheduling like it's 83): loss 0.0013181, train_acc 97.94%, test_acc 93.30%
