 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/resnet32_160_40_cifar10_basic_pretraining_model.pt'
 => Pruning (keeping 5.0% weights)
===> smart ratios before rearanging: 0.432, 0.406, 0.382, 0.358, 0.335, 0.312, 0.291, 0.270, 0.250, 0.231, 0.212, 0.195, 0.178, 0.162, 0.146, 0.132, 0.118, 0.105, 0.092, 0.081, 0.070, 0.060, 0.051, 0.042, 0.035, 0.028, 0.022, 0.016, 0.012, 0.008, 0.005, 0.002, 0.001, 0.300
===> smart ratios: 0.432, 0.406, 0.382, 0.358, 0.335, 0.312, 0.291, 0.270, 0.250, 0.231, 0.212, 0.195, 0.178, 0.162, 0.146, 0.132, 0.118, 0.105, 0.092, 0.081, 0.070, 0.060, 0.051, 0.042, 0.035, 0.028, 0.022, 0.016, 0.012, 0.008, 0.005, 0.002, 0.001, 0.300
===> total keep ratio: 0.05000000000000004
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0093112, train_acc 82.09%, test_acc 80.83%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0067773, train_acc 78.08%, test_acc 75.91%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0061744, train_acc 86.18%, test_acc 84.43%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0056913, train_acc 89.33%, test_acc 86.65%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0053651, train_acc 89.35%, test_acc 86.90%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0052056, train_acc 88.60%, test_acc 85.66%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0050431, train_acc 86.85%, test_acc 83.96%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0049872, train_acc 89.44%, test_acc 87.08%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0049346, train_acc 87.49%, test_acc 84.08%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0048627, train_acc 88.94%, test_acc 86.39%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0047550, train_acc 90.88%, test_acc 88.04%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0047362, train_acc 89.64%, test_acc 86.05%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0046178, train_acc 89.38%, test_acc 86.07%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0046633, train_acc 90.22%, test_acc 87.05%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0046270, train_acc 85.41%, test_acc 82.38%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0046328, train_acc 89.86%, test_acc 87.18%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0044624, train_acc 88.13%, test_acc 85.59%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0046057, train_acc 88.21%, test_acc 85.08%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0045851, train_acc 88.57%, test_acc 85.98%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0044866, train_acc 86.50%, test_acc 83.55%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0046046, train_acc 89.57%, test_acc 87.03%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0044687, train_acc 90.16%, test_acc 86.76%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0045281, train_acc 86.34%, test_acc 82.92%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0045257, train_acc 89.82%, test_acc 87.27%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0045667, train_acc 88.97%, test_acc 86.60%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0044132, train_acc 87.95%, test_acc 85.87%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0043754, train_acc 86.70%, test_acc 83.43%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0045254, train_acc 89.67%, test_acc 87.26%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0044041, train_acc 90.23%, test_acc 87.12%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0043857, train_acc 90.13%, test_acc 87.27%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0044067, train_acc 90.06%, test_acc 87.62%
Fine tuning epoch 31 (scheduling like it's 71): loss 0.0044054, train_acc 86.32%, test_acc 83.54%
Fine tuning epoch 32 (scheduling like it's 72): loss 0.0044391, train_acc 88.69%, test_acc 85.65%
Fine tuning epoch 33 (scheduling like it's 73): loss 0.0044478, train_acc 89.82%, test_acc 87.33%
Fine tuning epoch 34 (scheduling like it's 74): loss 0.0044793, train_acc 88.11%, test_acc 84.98%
