 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/resnet32_160_40_cifar10_basic_pretraining_model.pt'
 => Pruning (keeping 2.0% weights)
===> smart ratios before rearanging: 0.172, 0.161, 0.152, 0.142, 0.133, 0.124, 0.116, 0.107, 0.099, 0.092, 0.084, 0.077, 0.071, 0.064, 0.058, 0.052, 0.047, 0.042, 0.037, 0.032, 0.028, 0.024, 0.020, 0.017, 0.014, 0.011, 0.009, 0.006, 0.005, 0.003, 0.002, 0.001, 0.000, 0.300
===> smart ratios: 0.172, 0.161, 0.152, 0.142, 0.133, 0.124, 0.116, 0.107, 0.099, 0.092, 0.084, 0.077, 0.071, 0.064, 0.058, 0.052, 0.047, 0.042, 0.037, 0.032, 0.028, 0.024, 0.020, 0.017, 0.014, 0.011, 0.009, 0.006, 0.005, 0.003, 0.002, 0.001, 0.000, 0.300
===> total keep ratio: 0.020000000000000014
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0130797, train_acc 75.16%, test_acc 74.42%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0095181, train_acc 75.46%, test_acc 73.09%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0086405, train_acc 80.10%, test_acc 79.25%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0079405, train_acc 83.90%, test_acc 82.54%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0076823, train_acc 82.32%, test_acc 80.92%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0073859, train_acc 83.21%, test_acc 81.67%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0072332, train_acc 82.80%, test_acc 81.51%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0070757, train_acc 86.03%, test_acc 84.78%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0068852, train_acc 85.27%, test_acc 83.15%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0068702, train_acc 83.32%, test_acc 82.21%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0067483, train_acc 87.01%, test_acc 84.99%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0067665, train_acc 86.52%, test_acc 84.64%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0065598, train_acc 83.56%, test_acc 81.23%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0065687, train_acc 84.35%, test_acc 82.40%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0065761, train_acc 82.89%, test_acc 80.55%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0065421, train_acc 85.96%, test_acc 83.63%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0064619, train_acc 83.15%, test_acc 80.99%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0064779, train_acc 80.61%, test_acc 78.62%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0064294, train_acc 83.81%, test_acc 81.57%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0063881, train_acc 81.08%, test_acc 79.35%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0064060, train_acc 84.08%, test_acc 82.06%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0063242, train_acc 82.88%, test_acc 80.47%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0063710, train_acc 84.94%, test_acc 82.87%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0063297, train_acc 84.38%, test_acc 82.32%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0063481, train_acc 86.04%, test_acc 84.88%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0062617, train_acc 83.42%, test_acc 82.60%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0062841, train_acc 84.40%, test_acc 82.44%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0063130, train_acc 82.56%, test_acc 80.48%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0061959, train_acc 84.31%, test_acc 83.12%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0061870, train_acc 87.16%, test_acc 85.63%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0062740, train_acc 85.39%, test_acc 83.68%
Fine tuning epoch 31 (scheduling like it's 71): loss 0.0062161, train_acc 81.27%, test_acc 78.93%
Fine tuning epoch 32 (scheduling like it's 72): loss 0.0062084, train_acc 83.62%, test_acc 81.20%
Fine tuning epoch 33 (scheduling like it's 73): loss 0.0062341, train_acc 86.60%, test_acc 84.59%
Fine tuning epoch 34 (scheduling like it's 74): loss 0.0061553, train_acc 84.73%, test_acc 82.79%
Fine tuning epoch 35 (scheduling like it's 75): loss 0.0061651, train_acc 85.81%, test_acc 84.20%
Fine tuning epoch 36 (scheduling like it's 76): loss 0.0061882, train_acc 87.44%, test_acc 85.82%
Fine tuning epoch 37 (scheduling like it's 77): loss 0.0061424, train_acc 87.27%, test_acc 85.97%
Fine tuning epoch 38 (scheduling like it's 78): loss 0.0061605, train_acc 83.31%, test_acc 81.93%
Fine tuning epoch 39 (scheduling like it's 79): loss 0.0062154, train_acc 84.37%, test_acc 81.81%
Fine tuning epoch 40 (scheduling like it's 80): loss 0.0046886, train_acc 91.85%, test_acc 88.94%
Fine tuning epoch 41 (scheduling like it's 81): loss 0.0041571, train_acc 92.26%, test_acc 89.08%
Fine tuning epoch 42 (scheduling like it's 82): loss 0.0040254, train_acc 92.42%, test_acc 89.42%
Fine tuning epoch 43 (scheduling like it's 83): loss 0.0038189, train_acc 92.60%, test_acc 89.84%
Fine tuning epoch 44 (scheduling like it's 84): loss 0.0038004, train_acc 93.00%, test_acc 89.70%
Fine tuning epoch 45 (scheduling like it's 85): loss 0.0037272, train_acc 93.09%, test_acc 89.86%
Fine tuning epoch 46 (scheduling like it's 86): loss 0.0036100, train_acc 92.97%, test_acc 89.75%
Fine tuning epoch 47 (scheduling like it's 87): loss 0.0036208, train_acc 92.92%, test_acc 89.37%
Fine tuning epoch 48 (scheduling like it's 88): loss 0.0036159, train_acc 93.37%, test_acc 89.81%
Fine tuning epoch 49 (scheduling like it's 89): loss 0.0035571, train_acc 93.37%, test_acc 89.75%
Fine tuning epoch 50 (scheduling like it's 90): loss 0.0034976, train_acc 93.53%, test_acc 89.69%
Fine tuning epoch 51 (scheduling like it's 91): loss 0.0034814, train_acc 93.35%, test_acc 89.77%
Fine tuning epoch 52 (scheduling like it's 92): loss 0.0034305, train_acc 93.69%, test_acc 90.04%
Fine tuning epoch 53 (scheduling like it's 93): loss 0.0034365, train_acc 93.51%, test_acc 89.72%
Fine tuning epoch 54 (scheduling like it's 94): loss 0.0033687, train_acc 93.79%, test_acc 89.85%
Fine tuning epoch 55 (scheduling like it's 95): loss 0.0033272, train_acc 93.51%, test_acc 89.80%
Fine tuning epoch 56 (scheduling like it's 96): loss 0.0033460, train_acc 93.83%, test_acc 89.87%
Fine tuning epoch 57 (scheduling like it's 97): loss 0.0033240, train_acc 93.80%, test_acc 90.04%
Fine tuning epoch 58 (scheduling like it's 98): loss 0.0033280, train_acc 93.75%, test_acc 89.95%
Fine tuning epoch 59 (scheduling like it's 99): loss 0.0033109, train_acc 93.72%, test_acc 89.91%
Fine tuning epoch 60 (scheduling like it's 100): loss 0.0032744, train_acc 93.84%, test_acc 89.76%
Fine tuning epoch 61 (scheduling like it's 101): loss 0.0032678, train_acc 94.07%, test_acc 90.31%
Fine tuning epoch 62 (scheduling like it's 102): loss 0.0032373, train_acc 93.87%, test_acc 89.75%
Fine tuning epoch 63 (scheduling like it's 103): loss 0.0032623, train_acc 94.07%, test_acc 89.77%
Fine tuning epoch 64 (scheduling like it's 104): loss 0.0031773, train_acc 93.88%, test_acc 89.73%
Fine tuning epoch 65 (scheduling like it's 105): loss 0.0032523, train_acc 93.76%, test_acc 89.71%
Fine tuning epoch 66 (scheduling like it's 106): loss 0.0032149, train_acc 93.54%, test_acc 89.81%
Fine tuning epoch 67 (scheduling like it's 107): loss 0.0032222, train_acc 94.28%, test_acc 90.34%
Fine tuning epoch 68 (scheduling like it's 108): loss 0.0031841, train_acc 94.03%, test_acc 90.02%
Fine tuning epoch 69 (scheduling like it's 109): loss 0.0032081, train_acc 93.78%, test_acc 89.46%
