 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/resnet32_160_40_cifar100_basic_pretraining_model.pt'
 => Pruning (keeping 5.0% weights)
===> smart ratios before rearanging: 0.418, 0.393, 0.370, 0.347, 0.324, 0.303, 0.282, 0.262, 0.242, 0.224, 0.206, 0.189, 0.172, 0.157, 0.142, 0.127, 0.114, 0.101, 0.089, 0.078, 0.068, 0.058, 0.049, 0.041, 0.034, 0.027, 0.021, 0.016, 0.011, 0.007, 0.004, 0.002, 0.001, 0.300
===> smart ratios: 0.418, 0.393, 0.370, 0.347, 0.324, 0.303, 0.282, 0.262, 0.242, 0.224, 0.206, 0.189, 0.172, 0.157, 0.142, 0.127, 0.114, 0.101, 0.089, 0.078, 0.068, 0.058, 0.049, 0.041, 0.034, 0.027, 0.021, 0.016, 0.011, 0.007, 0.004, 0.002, 0.001, 0.300
===> total keep ratio: 0.05000000000000005
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0333976, train_acc 48.49%, test_acc 46.46%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0266267, train_acc 48.99%, test_acc 45.62%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0248706, train_acc 54.91%, test_acc 51.73%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0239659, train_acc 56.43%, test_acc 52.60%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0231644, train_acc 56.32%, test_acc 52.30%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0227380, train_acc 59.88%, test_acc 56.13%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0222903, train_acc 59.13%, test_acc 54.97%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0220303, train_acc 59.56%, test_acc 55.49%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0218187, train_acc 58.35%, test_acc 53.92%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0215878, train_acc 59.24%, test_acc 54.63%
