 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/vgg19_160_40_cifar100_basic_pretraining_model.pt'
 => Pruning (keeping 5.0% weights)
===> smart ratios before rearanging: 13.428, 3.021, 1.201, 0.601, 0.339, 0.206, 0.131, 0.086, 0.058, 0.039, 0.026, 0.018, 0.012, 0.008, 0.005, 0.003, 0.300
===> smart ratios: 1.000, 1.000, 1.000, 1.000, 0.515, 0.206, 0.131, 0.086, 0.058, 0.039, 0.026, 0.018, 0.012, 0.008, 0.005, 0.003, 0.300
===> total keep ratio: 0.04999625678686003
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0243881, train_acc 63.85%, test_acc 56.43%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0192953, train_acc 66.27%, test_acc 57.21%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0173230, train_acc 71.27%, test_acc 60.34%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0163352, train_acc 65.42%, test_acc 56.40%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0153988, train_acc 68.70%, test_acc 58.10%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0149463, train_acc 72.87%, test_acc 60.84%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0144764, train_acc 72.59%, test_acc 60.36%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0142389, train_acc 73.61%, test_acc 60.73%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0138261, train_acc 77.42%, test_acc 63.59%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0137144, train_acc 74.47%, test_acc 61.43%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0135305, train_acc 75.65%, test_acc 61.58%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0134907, train_acc 71.76%, test_acc 58.75%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0132037, train_acc 77.38%, test_acc 62.78%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0130622, train_acc 71.19%, test_acc 59.06%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0130870, train_acc 77.43%, test_acc 62.84%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0130967, train_acc 76.34%, test_acc 62.64%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0130266, train_acc 72.38%, test_acc 59.29%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0128447, train_acc 75.09%, test_acc 61.42%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0127920, train_acc 77.08%, test_acc 62.43%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0126911, train_acc 74.36%, test_acc 60.20%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0127912, train_acc 77.50%, test_acc 62.91%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0126939, train_acc 74.73%, test_acc 61.47%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0126561, train_acc 77.12%, test_acc 62.18%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0125543, train_acc 75.00%, test_acc 61.30%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0126473, train_acc 73.47%, test_acc 59.93%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0125526, train_acc 74.93%, test_acc 60.51%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0125867, train_acc 75.70%, test_acc 61.29%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0125745, train_acc 77.92%, test_acc 63.68%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0123983, train_acc 77.12%, test_acc 62.60%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0124793, train_acc 76.11%, test_acc 61.51%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0126217, train_acc 74.35%, test_acc 60.25%
Fine tuning epoch 31 (scheduling like it's 71): loss 0.0124447, train_acc 72.00%, test_acc 59.83%
Fine tuning epoch 32 (scheduling like it's 72): loss 0.0126140, train_acc 75.40%, test_acc 60.50%
Fine tuning epoch 33 (scheduling like it's 73): loss 0.0124866, train_acc 77.07%, test_acc 62.73%
Fine tuning epoch 34 (scheduling like it's 74): loss 0.0124097, train_acc 78.72%, test_acc 63.34%
Fine tuning epoch 35 (scheduling like it's 75): loss 0.0123633, train_acc 75.35%, test_acc 61.62%
Fine tuning epoch 36 (scheduling like it's 76): loss 0.0123577, train_acc 74.92%, test_acc 60.85%
Fine tuning epoch 37 (scheduling like it's 77): loss 0.0122934, train_acc 75.44%, test_acc 61.21%
Fine tuning epoch 38 (scheduling like it's 78): loss 0.0125518, train_acc 75.47%, test_acc 61.63%
Fine tuning epoch 39 (scheduling like it's 79): loss 0.0124277, train_acc 76.61%, test_acc 61.96%
Fine tuning epoch 40 (scheduling like it's 80): loss 0.0071314, train_acc 90.38%, test_acc 70.03%
Fine tuning epoch 41 (scheduling like it's 81): loss 0.0055958, train_acc 91.78%, test_acc 70.30%
Fine tuning epoch 42 (scheduling like it's 82): loss 0.0049823, train_acc 92.88%, test_acc 70.43%
Fine tuning epoch 43 (scheduling like it's 83): loss 0.0045495, train_acc 93.36%, test_acc 70.76%
Fine tuning epoch 44 (scheduling like it's 84): loss 0.0042449, train_acc 94.00%, test_acc 70.99%
Fine tuning epoch 45 (scheduling like it's 85): loss 0.0039683, train_acc 94.50%, test_acc 70.71%
Fine tuning epoch 46 (scheduling like it's 86): loss 0.0037361, train_acc 94.80%, test_acc 70.84%
Fine tuning epoch 47 (scheduling like it's 87): loss 0.0035477, train_acc 95.37%, test_acc 70.69%
Fine tuning epoch 48 (scheduling like it's 88): loss 0.0033666, train_acc 95.60%, test_acc 70.74%
Fine tuning epoch 49 (scheduling like it's 89): loss 0.0031760, train_acc 95.82%, test_acc 70.54%
Fine tuning epoch 50 (scheduling like it's 90): loss 0.0030776, train_acc 96.06%, test_acc 70.62%
Fine tuning epoch 51 (scheduling like it's 91): loss 0.0028685, train_acc 96.27%, test_acc 70.55%
Fine tuning epoch 52 (scheduling like it's 92): loss 0.0028518, train_acc 96.55%, test_acc 70.44%
Fine tuning epoch 53 (scheduling like it's 93): loss 0.0026993, train_acc 96.52%, test_acc 70.43%
Fine tuning epoch 54 (scheduling like it's 94): loss 0.0025970, train_acc 96.89%, test_acc 70.51%
Fine tuning epoch 55 (scheduling like it's 95): loss 0.0025257, train_acc 96.97%, test_acc 70.67%
Fine tuning epoch 56 (scheduling like it's 96): loss 0.0024654, train_acc 97.06%, test_acc 70.41%
Fine tuning epoch 57 (scheduling like it's 97): loss 0.0023816, train_acc 97.16%, test_acc 70.56%
Fine tuning epoch 58 (scheduling like it's 98): loss 0.0023229, train_acc 97.51%, test_acc 70.62%
Fine tuning epoch 59 (scheduling like it's 99): loss 0.0022347, train_acc 97.51%, test_acc 70.49%
Fine tuning epoch 60 (scheduling like it's 100): loss 0.0021839, train_acc 97.55%, test_acc 70.18%
Fine tuning epoch 61 (scheduling like it's 101): loss 0.0020706, train_acc 97.70%, test_acc 70.35%
