 => Using seed 2020
 => Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
 => Loading model '/content/drive/MyDrive/pruningData/partially_trained/pretrained_models/vgg19_160_40_cifar100_basic_pretraining_model.pt'
 => Pruning (keeping 2.0% weights)
===> smart ratios before rearanging: 5.246, 1.180, 0.469, 0.235, 0.133, 0.081, 0.051, 0.034, 0.022, 0.015, 0.010, 0.007, 0.005, 0.003, 0.002, 0.001, 0.300
===> smart ratios: 1.000, 1.000, 0.659, 0.235, 0.133, 0.081, 0.051, 0.034, 0.022, 0.015, 0.010, 0.007, 0.005, 0.003, 0.002, 0.001, 0.300
===> total keep ratio: 0.019998537626105418
=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Fine tuning epoch 0 (scheduling like it's 40): loss 0.0317897, train_acc 52.91%, test_acc 49.60%
Fine tuning epoch 1 (scheduling like it's 41): loss 0.0244291, train_acc 58.08%, test_acc 53.33%
Fine tuning epoch 2 (scheduling like it's 42): loss 0.0220559, train_acc 58.64%, test_acc 52.75%
Fine tuning epoch 3 (scheduling like it's 43): loss 0.0209341, train_acc 63.17%, test_acc 57.07%
Fine tuning epoch 4 (scheduling like it's 44): loss 0.0199368, train_acc 64.78%, test_acc 57.41%
Fine tuning epoch 5 (scheduling like it's 45): loss 0.0192848, train_acc 66.95%, test_acc 59.39%
Fine tuning epoch 6 (scheduling like it's 46): loss 0.0188448, train_acc 63.16%, test_acc 55.96%
Fine tuning epoch 7 (scheduling like it's 47): loss 0.0186873, train_acc 66.50%, test_acc 57.32%
Fine tuning epoch 8 (scheduling like it's 48): loss 0.0180155, train_acc 69.09%, test_acc 59.87%
Fine tuning epoch 9 (scheduling like it's 49): loss 0.0179044, train_acc 68.41%, test_acc 59.93%
Fine tuning epoch 10 (scheduling like it's 50): loss 0.0176624, train_acc 68.73%, test_acc 59.27%
Fine tuning epoch 11 (scheduling like it's 51): loss 0.0174552, train_acc 69.10%, test_acc 59.58%
Fine tuning epoch 12 (scheduling like it's 52): loss 0.0172869, train_acc 69.27%, test_acc 59.83%
Fine tuning epoch 13 (scheduling like it's 53): loss 0.0171525, train_acc 68.87%, test_acc 59.77%
Fine tuning epoch 14 (scheduling like it's 54): loss 0.0169508, train_acc 70.68%, test_acc 60.97%
Fine tuning epoch 15 (scheduling like it's 55): loss 0.0170117, train_acc 69.53%, test_acc 60.57%
Fine tuning epoch 16 (scheduling like it's 56): loss 0.0169195, train_acc 68.69%, test_acc 59.36%
Fine tuning epoch 17 (scheduling like it's 57): loss 0.0168233, train_acc 69.67%, test_acc 60.11%
Fine tuning epoch 18 (scheduling like it's 58): loss 0.0166471, train_acc 70.88%, test_acc 61.01%
Fine tuning epoch 19 (scheduling like it's 59): loss 0.0166280, train_acc 70.46%, test_acc 61.22%
Fine tuning epoch 20 (scheduling like it's 60): loss 0.0165591, train_acc 71.60%, test_acc 61.20%
Fine tuning epoch 21 (scheduling like it's 61): loss 0.0165972, train_acc 67.95%, test_acc 59.09%
Fine tuning epoch 22 (scheduling like it's 62): loss 0.0165970, train_acc 71.76%, test_acc 61.77%
Fine tuning epoch 23 (scheduling like it's 63): loss 0.0164148, train_acc 70.09%, test_acc 60.27%
Fine tuning epoch 24 (scheduling like it's 64): loss 0.0165195, train_acc 69.39%, test_acc 60.32%
Fine tuning epoch 25 (scheduling like it's 65): loss 0.0164938, train_acc 69.34%, test_acc 60.22%
Fine tuning epoch 26 (scheduling like it's 66): loss 0.0163340, train_acc 69.52%, test_acc 59.15%
Fine tuning epoch 27 (scheduling like it's 67): loss 0.0164134, train_acc 72.46%, test_acc 62.19%
Fine tuning epoch 28 (scheduling like it's 68): loss 0.0161664, train_acc 71.70%, test_acc 62.11%
Fine tuning epoch 29 (scheduling like it's 69): loss 0.0162912, train_acc 71.68%, test_acc 61.56%
Fine tuning epoch 30 (scheduling like it's 70): loss 0.0162786, train_acc 70.75%, test_acc 60.73%
Fine tuning epoch 31 (scheduling like it's 71): loss 0.0163647, train_acc 71.67%, test_acc 61.58%
Fine tuning epoch 32 (scheduling like it's 72): loss 0.0163014, train_acc 71.08%, test_acc 60.90%
Fine tuning epoch 33 (scheduling like it's 73): loss 0.0161666, train_acc 70.69%, test_acc 60.75%
Fine tuning epoch 34 (scheduling like it's 74): loss 0.0162052, train_acc 70.55%, test_acc 60.77%
Fine tuning epoch 35 (scheduling like it's 75): loss 0.0162139, train_acc 71.55%, test_acc 62.11%
