=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Downloading https://www.cs.toronto.edu/~kriz/cifar-100-python.tar.gz to ./cifar100/cifar-100-python.tar.gz
Extracting ./cifar100/cifar-100-python.tar.gz to ./cifar100
Files already downloaded and verified
 *** Mask calcualted (keeping 10.0% weights)
Epoch 0: loss 0.0643253, train_acc 9.08%, test_acc 9.72%
Epoch 1: loss 0.0566350, train_acc 17.00%, test_acc 17.12%
Epoch 2: loss 0.0499864, train_acc 23.79%, test_acc 24.85%
Epoch 3: loss 0.0442873, train_acc 29.54%, test_acc 29.69%
Epoch 4: loss 0.0398736, train_acc 36.17%, test_acc 35.17%
Epoch 5: loss 0.0364606, train_acc 39.41%, test_acc 38.77%
Epoch 6: loss 0.0338391, train_acc 39.78%, test_acc 39.10%
Epoch 7: loss 0.0317125, train_acc 46.76%, test_acc 44.54%
Epoch 8: loss 0.0300144, train_acc 49.21%, test_acc 46.72%
Epoch 9: loss 0.0286196, train_acc 49.22%, test_acc 46.64%
Epoch 10: loss 0.0273771, train_acc 52.63%, test_acc 49.18%
Epoch 11: loss 0.0263294, train_acc 54.58%, test_acc 50.98%
Epoch 12: loss 0.0255798, train_acc 51.66%, test_acc 48.54%
Epoch 13: loss 0.0247385, train_acc 55.64%, test_acc 51.36%
Epoch 14: loss 0.0240341, train_acc 56.01%, test_acc 51.63%
Epoch 15: loss 0.0235025, train_acc 58.29%, test_acc 52.96%
Epoch 16: loss 0.0229798, train_acc 59.99%, test_acc 54.33%
Epoch 17: loss 0.0225665, train_acc 59.55%, test_acc 54.03%
Epoch 18: loss 0.0218893, train_acc 59.25%, test_acc 53.64%
Epoch 19: loss 0.0215816, train_acc 62.26%, test_acc 54.91%
Epoch 20: loss 0.0212279, train_acc 63.33%, test_acc 56.48%
Epoch 21: loss 0.0209442, train_acc 62.99%, test_acc 55.33%
Epoch 22: loss 0.0205085, train_acc 61.95%, test_acc 54.56%
Epoch 23: loss 0.0203532, train_acc 63.76%, test_acc 57.04%
Epoch 24: loss 0.0200992, train_acc 65.23%, test_acc 57.55%
Epoch 25: loss 0.0196600, train_acc 62.35%, test_acc 54.70%
Epoch 26: loss 0.0194581, train_acc 63.29%, test_acc 55.53%
Epoch 27: loss 0.0192028, train_acc 62.84%, test_acc 55.50%
Epoch 28: loss 0.0191828, train_acc 65.14%, test_acc 57.23%
Epoch 29: loss 0.0189470, train_acc 67.01%, test_acc 58.52%
Epoch 30: loss 0.0186451, train_acc 65.09%, test_acc 56.43%
Epoch 31: loss 0.0184852, train_acc 65.53%, test_acc 56.68%
Epoch 32: loss 0.0184406, train_acc 68.23%, test_acc 59.27%
Epoch 33: loss 0.0182761, train_acc 65.25%, test_acc 57.69%
Epoch 34: loss 0.0181004, train_acc 64.84%, test_acc 55.79%
Epoch 35: loss 0.0179657, train_acc 66.55%, test_acc 57.01%
Epoch 36: loss 0.0178814, train_acc 65.33%, test_acc 56.51%
Epoch 37: loss 0.0177566, train_acc 65.46%, test_acc 57.09%
Epoch 38: loss 0.0175686, train_acc 68.20%, test_acc 58.66%
Epoch 39: loss 0.0175391, train_acc 69.84%, test_acc 59.92%
Epoch 40: loss 0.0173481, train_acc 64.52%, test_acc 55.60%
Epoch 41: loss 0.0171767, train_acc 68.73%, test_acc 58.06%
Epoch 42: loss 0.0172214, train_acc 70.01%, test_acc 59.65%
Epoch 43: loss 0.0171023, train_acc 68.69%, test_acc 58.65%
Epoch 44: loss 0.0170136, train_acc 67.88%, test_acc 57.87%
Epoch 45: loss 0.0168002, train_acc 67.29%, test_acc 57.42%
Epoch 46: loss 0.0166811, train_acc 69.62%, test_acc 59.00%
Epoch 47: loss 0.0167318, train_acc 67.91%, test_acc 58.63%
Epoch 48: loss 0.0166735, train_acc 68.98%, test_acc 59.09%
Epoch 49: loss 0.0165478, train_acc 70.88%, test_acc 60.56%
Epoch 50: loss 0.0163848, train_acc 67.41%, test_acc 56.69%
Epoch 51: loss 0.0164373, train_acc 67.48%, test_acc 58.36%
Epoch 52: loss 0.0163401, train_acc 70.69%, test_acc 60.79%
Epoch 53: loss 0.0162700, train_acc 68.25%, test_acc 58.49%
Epoch 54: loss 0.0160239, train_acc 71.85%, test_acc 60.96%
Epoch 55: loss 0.0161642, train_acc 69.72%, test_acc 58.99%
Epoch 56: loss 0.0162466, train_acc 72.19%, test_acc 60.88%
Epoch 57: loss 0.0160071, train_acc 71.22%, test_acc 60.12%
Epoch 58: loss 0.0159998, train_acc 70.44%, test_acc 59.71%
Epoch 59: loss 0.0158495, train_acc 71.29%, test_acc 60.94%
Epoch 60: loss 0.0158489, train_acc 71.81%, test_acc 60.18%
Epoch 61: loss 0.0157402, train_acc 69.83%, test_acc 58.93%
Epoch 62: loss 0.0158681, train_acc 68.67%, test_acc 58.43%
Epoch 63: loss 0.0158540, train_acc 70.26%, test_acc 60.16%
Epoch 64: loss 0.0157549, train_acc 67.68%, test_acc 57.36%
Epoch 65: loss 0.0157770, train_acc 70.83%, test_acc 59.77%
Epoch 66: loss 0.0155054, train_acc 70.61%, test_acc 59.36%
Epoch 67: loss 0.0155775, train_acc 71.05%, test_acc 59.12%
Epoch 68: loss 0.0156168, train_acc 67.12%, test_acc 57.32%
Epoch 69: loss 0.0155355, train_acc 71.13%, test_acc 60.34%
Epoch 70: loss 0.0156582, train_acc 72.65%, test_acc 60.95%
Epoch 71: loss 0.0153993, train_acc 71.76%, test_acc 60.43%
Epoch 72: loss 0.0151863, train_acc 71.38%, test_acc 59.93%
Epoch 73: loss 0.0151651, train_acc 67.17%, test_acc 57.16%
Epoch 74: loss 0.0153857, train_acc 69.71%, test_acc 58.94%
Epoch 75: loss 0.0153906, train_acc 71.73%, test_acc 60.28%
Epoch 76: loss 0.0150738, train_acc 71.14%, test_acc 59.44%
Epoch 77: loss 0.0150079, train_acc 71.47%, test_acc 59.70%
Epoch 78: loss 0.0152345, train_acc 71.92%, test_acc 60.62%
Epoch 79: loss 0.0151956, train_acc 71.83%, test_acc 60.76%
Epoch 80: loss 0.0091643, train_acc 87.35%, test_acc 70.13%
Epoch 81: loss 0.0072477, train_acc 89.22%, test_acc 70.52%
Epoch 82: loss 0.0064758, train_acc 90.03%, test_acc 70.66%
Epoch 83: loss 0.0059561, train_acc 91.19%, test_acc 71.18%
Epoch 84: loss 0.0055977, train_acc 92.13%, test_acc 71.43%
Epoch 85: loss 0.0052542, train_acc 92.49%, test_acc 71.72%
Epoch 86: loss 0.0048056, train_acc 93.17%, test_acc 71.88%
Epoch 87: loss 0.0046204, train_acc 93.61%, test_acc 71.64%
Epoch 88: loss 0.0043228, train_acc 94.25%, test_acc 71.95%
Epoch 89: loss 0.0041216, train_acc 94.69%, test_acc 71.71%
Epoch 90: loss 0.0038808, train_acc 95.02%, test_acc 72.10%
Epoch 91: loss 0.0037012, train_acc 95.27%, test_acc 71.53%
Epoch 92: loss 0.0035030, train_acc 95.83%, test_acc 71.82%
Epoch 93: loss 0.0033469, train_acc 95.98%, test_acc 71.64%
Epoch 94: loss 0.0031782, train_acc 96.19%, test_acc 71.41%
Epoch 95: loss 0.0029992, train_acc 96.49%, test_acc 71.63%
Epoch 96: loss 0.0029544, train_acc 96.71%, test_acc 71.48%
Epoch 97: loss 0.0028149, train_acc 96.99%, test_acc 71.63%
Epoch 98: loss 0.0026401, train_acc 97.14%, test_acc 71.19%
Epoch 99: loss 0.0025345, train_acc 97.43%, test_acc 71.74%
Epoch 100: loss 0.0024176, train_acc 97.47%, test_acc 71.55%
