=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Downloading https://www.cs.toronto.edu/~kriz/cifar-100-python.tar.gz to ./cifar100/cifar-100-python.tar.gz
Extracting ./cifar100/cifar-100-python.tar.gz to ./cifar100
Files already downloaded and verified
 *** Mask calcualted (keeping 2.0% weights)
Epoch 0: loss 0.0654605, train_acc 9.02%, test_acc 8.65%
Epoch 1: loss 0.0604320, train_acc 13.12%, test_acc 14.10%
Epoch 2: loss 0.0573642, train_acc 15.39%, test_acc 15.40%
Epoch 3: loss 0.0545997, train_acc 17.62%, test_acc 17.68%
Epoch 4: loss 0.0522650, train_acc 21.99%, test_acc 21.75%
Epoch 5: loss 0.0504345, train_acc 23.20%, test_acc 22.08%
Epoch 6: loss 0.0489923, train_acc 24.30%, test_acc 23.82%
Epoch 7: loss 0.0478636, train_acc 26.03%, test_acc 26.41%
Epoch 8: loss 0.0467707, train_acc 27.23%, test_acc 26.75%
Epoch 9: loss 0.0460451, train_acc 28.14%, test_acc 26.36%
Epoch 10: loss 0.0453775, train_acc 29.90%, test_acc 29.82%
Epoch 11: loss 0.0447894, train_acc 28.78%, test_acc 28.67%
Epoch 12: loss 0.0442594, train_acc 31.04%, test_acc 31.57%
Epoch 13: loss 0.0438057, train_acc 31.68%, test_acc 31.13%
Epoch 14: loss 0.0434528, train_acc 32.50%, test_acc 31.43%
Epoch 15: loss 0.0431269, train_acc 29.62%, test_acc 28.66%
Epoch 16: loss 0.0428651, train_acc 31.72%, test_acc 31.13%
Epoch 17: loss 0.0424022, train_acc 32.05%, test_acc 30.35%
Epoch 18: loss 0.0421739, train_acc 32.57%, test_acc 30.82%
Epoch 19: loss 0.0419628, train_acc 32.71%, test_acc 31.66%
Epoch 20: loss 0.0416375, train_acc 32.66%, test_acc 31.39%
Epoch 21: loss 0.0415381, train_acc 34.46%, test_acc 33.21%
Epoch 22: loss 0.0413761, train_acc 33.28%, test_acc 32.22%
Epoch 23: loss 0.0413091, train_acc 33.61%, test_acc 32.41%
Epoch 24: loss 0.0410236, train_acc 35.80%, test_acc 34.38%
Epoch 25: loss 0.0408712, train_acc 34.42%, test_acc 33.28%
Epoch 26: loss 0.0406204, train_acc 32.72%, test_acc 32.33%
Epoch 27: loss 0.0405520, train_acc 30.88%, test_acc 30.42%
Epoch 28: loss 0.0404190, train_acc 33.53%, test_acc 31.26%
Epoch 29: loss 0.0402963, train_acc 33.44%, test_acc 31.91%
Epoch 30: loss 0.0401128, train_acc 33.65%, test_acc 30.79%
Epoch 31: loss 0.0400830, train_acc 34.90%, test_acc 33.76%
Epoch 32: loss 0.0399892, train_acc 35.25%, test_acc 33.94%
Epoch 33: loss 0.0399626, train_acc 36.45%, test_acc 35.42%
Epoch 34: loss 0.0398765, train_acc 34.84%, test_acc 32.97%
Epoch 35: loss 0.0396853, train_acc 25.86%, test_acc 24.80%
Epoch 36: loss 0.0397489, train_acc 35.53%, test_acc 34.16%
Epoch 37: loss 0.0395555, train_acc 35.26%, test_acc 33.76%
Epoch 38: loss 0.0394666, train_acc 35.64%, test_acc 34.24%
Epoch 39: loss 0.0395075, train_acc 35.96%, test_acc 33.48%
Epoch 40: loss 0.0394688, train_acc 36.58%, test_acc 35.72%
Epoch 41: loss 0.0393398, train_acc 33.54%, test_acc 31.62%
Epoch 42: loss 0.0392822, train_acc 35.54%, test_acc 34.51%
Epoch 43: loss 0.0392365, train_acc 36.98%, test_acc 35.56%
Epoch 44: loss 0.0390478, train_acc 37.88%, test_acc 37.35%
Epoch 45: loss 0.0390726, train_acc 36.81%, test_acc 35.04%
Epoch 46: loss 0.0390842, train_acc 36.88%, test_acc 35.68%
Epoch 47: loss 0.0389106, train_acc 36.40%, test_acc 33.95%
Epoch 48: loss 0.0388390, train_acc 38.11%, test_acc 36.65%
Epoch 49: loss 0.0387534, train_acc 32.34%, test_acc 31.29%
Epoch 50: loss 0.0388066, train_acc 34.71%, test_acc 32.57%
Epoch 51: loss 0.0387765, train_acc 35.36%, test_acc 33.76%
Epoch 52: loss 0.0386961, train_acc 37.45%, test_acc 35.57%
Epoch 53: loss 0.0386247, train_acc 35.85%, test_acc 33.93%
Epoch 54: loss 0.0386876, train_acc 38.67%, test_acc 37.43%
Epoch 55: loss 0.0385000, train_acc 38.91%, test_acc 37.11%
Epoch 56: loss 0.0385802, train_acc 36.53%, test_acc 34.39%
Epoch 57: loss 0.0385548, train_acc 33.50%, test_acc 32.18%
Epoch 58: loss 0.0384572, train_acc 36.29%, test_acc 35.20%
Epoch 59: loss 0.0383862, train_acc 38.00%, test_acc 35.85%
Epoch 60: loss 0.0383714, train_acc 38.81%, test_acc 36.51%
Epoch 61: loss 0.0383451, train_acc 38.31%, test_acc 37.86%
Epoch 62: loss 0.0383211, train_acc 38.51%, test_acc 37.30%
Epoch 63: loss 0.0381827, train_acc 37.43%, test_acc 35.95%
Epoch 64: loss 0.0382856, train_acc 37.89%, test_acc 36.75%
Epoch 65: loss 0.0381965, train_acc 38.60%, test_acc 37.77%
Epoch 66: loss 0.0382091, train_acc 33.94%, test_acc 32.83%
Epoch 67: loss 0.0381792, train_acc 38.57%, test_acc 36.19%
Epoch 68: loss 0.0381278, train_acc 36.61%, test_acc 33.89%
Epoch 69: loss 0.0380214, train_acc 36.65%, test_acc 36.61%
Epoch 70: loss 0.0381292, train_acc 36.70%, test_acc 34.98%
Epoch 71: loss 0.0379854, train_acc 39.41%, test_acc 37.12%
Epoch 72: loss 0.0379656, train_acc 36.27%, test_acc 35.51%
Epoch 73: loss 0.0379774, train_acc 36.98%, test_acc 34.82%
Epoch 74: loss 0.0380872, train_acc 39.30%, test_acc 37.59%
Epoch 75: loss 0.0379292, train_acc 31.21%, test_acc 29.21%
Epoch 76: loss 0.0380321, train_acc 39.53%, test_acc 37.68%
Epoch 77: loss 0.0379651, train_acc 38.94%, test_acc 36.99%
Epoch 78: loss 0.0379315, train_acc 37.20%, test_acc 36.33%
Epoch 79: loss 0.0377713, train_acc 37.62%, test_acc 37.26%
Epoch 80: loss 0.0337907, train_acc 48.59%, test_acc 46.35%
Epoch 81: loss 0.0328496, train_acc 49.36%, test_acc 47.14%
Epoch 82: loss 0.0325107, train_acc 49.85%, test_acc 46.77%
Epoch 83: loss 0.0322092, train_acc 50.16%, test_acc 47.21%
Epoch 84: loss 0.0321242, train_acc 49.97%, test_acc 47.20%
Epoch 85: loss 0.0319764, train_acc 50.28%, test_acc 47.56%
Epoch 86: loss 0.0317847, train_acc 50.40%, test_acc 47.55%
Epoch 87: loss 0.0318219, train_acc 50.50%, test_acc 47.30%
Epoch 88: loss 0.0317650, train_acc 50.29%, test_acc 47.11%
Epoch 89: loss 0.0316698, train_acc 50.83%, test_acc 47.38%
Epoch 90: loss 0.0315434, train_acc 50.97%, test_acc 48.12%
Epoch 91: loss 0.0314970, train_acc 50.83%, test_acc 46.84%
Epoch 92: loss 0.0314782, train_acc 51.14%, test_acc 47.61%
Epoch 93: loss 0.0313842, train_acc 50.71%, test_acc 47.20%
Epoch 94: loss 0.0313519, train_acc 51.03%, test_acc 47.53%
Epoch 95: loss 0.0313397, train_acc 50.89%, test_acc 47.56%
Epoch 96: loss 0.0312959, train_acc 50.88%, test_acc 47.56%
Epoch 97: loss 0.0313378, train_acc 51.03%, test_acc 47.33%
Epoch 98: loss 0.0313066, train_acc 50.62%, test_acc 47.32%
Epoch 99: loss 0.0312182, train_acc 51.04%, test_acc 47.86%
Epoch 100: loss 0.0312208, train_acc 51.62%, test_acc 47.97%
