=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
 *** Used device: cuda
Files already downloaded and verified
Files already downloaded and verified
 *** Mask calcualted (keeping 2.0% weights)
Epoch 0: loss 0.0708887, train_acc 2.74%, test_acc 2.75%
Epoch 1: loss 0.0701329, train_acc 4.87%, test_acc 4.70%
Epoch 2: loss 0.0696374, train_acc 4.71%, test_acc 4.99%
Epoch 3: loss 0.0691684, train_acc 5.21%, test_acc 5.30%
Epoch 4: loss 0.0686770, train_acc 5.98%, test_acc 5.96%
Epoch 5: loss 0.0681700, train_acc 5.51%, test_acc 5.32%
Epoch 6: loss 0.0677883, train_acc 7.34%, test_acc 7.27%
Epoch 7: loss 0.0674567, train_acc 7.93%, test_acc 7.99%
Epoch 8: loss 0.0671507, train_acc 7.87%, test_acc 8.02%
Epoch 9: loss 0.0668303, train_acc 8.54%, test_acc 8.14%
Epoch 10: loss 0.0665518, train_acc 8.36%, test_acc 8.29%
Epoch 11: loss 0.0663663, train_acc 8.92%, test_acc 9.01%
Epoch 12: loss 0.0661532, train_acc 9.19%, test_acc 9.21%
Epoch 13: loss 0.0659615, train_acc 8.83%, test_acc 8.69%
Epoch 14: loss 0.0658130, train_acc 9.38%, test_acc 9.04%
Epoch 15: loss 0.0656075, train_acc 8.35%, test_acc 8.09%
Epoch 16: loss 0.0654692, train_acc 10.25%, test_acc 9.81%
Epoch 17: loss 0.0654137, train_acc 9.19%, test_acc 9.06%
Epoch 18: loss 0.0652272, train_acc 9.81%, test_acc 9.25%
Epoch 19: loss 0.0650991, train_acc 9.80%, test_acc 9.54%
Epoch 20: loss 0.0649672, train_acc 9.93%, test_acc 9.49%
Epoch 21: loss 0.0649437, train_acc 10.74%, test_acc 10.20%
Epoch 22: loss 0.0647932, train_acc 10.41%, test_acc 9.85%
Epoch 23: loss 0.0647046, train_acc 10.50%, test_acc 10.23%
Epoch 24: loss 0.0646010, train_acc 10.93%, test_acc 10.13%
Epoch 25: loss 0.0645321, train_acc 10.90%, test_acc 10.42%
Epoch 26: loss 0.0644944, train_acc 10.79%, test_acc 10.37%
Epoch 27: loss 0.0643595, train_acc 11.32%, test_acc 10.75%
Epoch 28: loss 0.0643245, train_acc 11.52%, test_acc 10.90%
Epoch 29: loss 0.0642336, train_acc 10.69%, test_acc 10.09%
Epoch 30: loss 0.0641770, train_acc 11.48%, test_acc 10.97%
Epoch 31: loss 0.0641949, train_acc 11.10%, test_acc 10.33%
Epoch 32: loss 0.0640083, train_acc 11.40%, test_acc 10.51%
Epoch 33: loss 0.0640339, train_acc 11.48%, test_acc 10.40%
Epoch 34: loss 0.0639247, train_acc 11.43%, test_acc 10.60%
Epoch 35: loss 0.0638963, train_acc 11.62%, test_acc 10.83%
Epoch 36: loss 0.0638243, train_acc 11.19%, test_acc 10.09%
Epoch 37: loss 0.0638284, train_acc 11.27%, test_acc 10.14%
Epoch 38: loss 0.0637686, train_acc 11.63%, test_acc 10.33%
Epoch 39: loss 0.0637406, train_acc 11.85%, test_acc 11.58%
Epoch 40: loss 0.0636840, train_acc 11.25%, test_acc 10.50%
Epoch 41: loss 0.0636512, train_acc 11.87%, test_acc 10.82%
Epoch 42: loss 0.0636483, train_acc 10.83%, test_acc 9.94%
Epoch 43: loss 0.0636322, train_acc 11.25%, test_acc 10.47%
Epoch 44: loss 0.0635393, train_acc 11.42%, test_acc 10.55%
Epoch 45: loss 0.0634862, train_acc 12.03%, test_acc 10.97%
Epoch 46: loss 0.0634560, train_acc 11.51%, test_acc 10.75%
Epoch 47: loss 0.0633899, train_acc 12.30%, test_acc 11.30%
